;anio;mes;1.Dólar observado
413;2017;01;661.1942857142857
414;2017;02;643.2095
415;2017;03;661.2026086956522
416;2017;04;655.7433333333333
417;2017;05;671.5395454545454
418;2017;06;665.1533333333334
419;2017;07;658.1714285714286
420;2017;08;644.2418181818182
421;2017;09;625.5415789473685
422;2017;10;629.5465
423;2017;11;633.7676190476191
424;2017;12;636.9236842105263
