;anio;mes;1.Dólar observado
329;2010;01;500.6625
330;2010;02;532.557
331;2010;03;523.1626086956521
332;2010;04;520.6242857142857
333;2010;05;533.2065
334;2010;06;536.6680952380952
335;2010;07;531.7214285714285
336;2010;08;509.3240909090909
337;2010;09;493.933
338;2010;10;484.0415
339;2010;11;482.31666666666666
340;2010;12;474.77809523809526
