;anio;mes;1.Dólar observado
209;2000;01;520.447619047619
210;2000;02;512.8509523809523
211;2000;03;504.3804347826087
212;2000;04;508.0994736842105
213;2000;05;521.6631818181818
214;2000;06;529.7375
215;2000;07;542.745238095238
216;2000;08;550.9945454545455
217;2000;09;565.895
218;2000;10;567.8414285714285
219;2000;11;574.5971428571429
220;2000;12;574.6284210526316
