;anio;mes;1.Dólar observado
173;1997;01;423.79318181818184
174;1997;02;416.1915
175;1997;03;414.053
176;1997;04;417.58
177;1997;05;418.608947368421
178;1997;06;417.41523809523807
179;1997;07;416.6082608695652
180;1997;08;414.85249999999996
181;1997;09;414.89894736842103
182;1997;10;414.4130434782609
183;1997;11;424.9575
184;1997;12;438.28950000000003
