;anio;mes;1.Dólar observado
257;2004;01;573.6414285714285
258;2004;02;584.3059999999999
259;2004;03;603.9121739130435
260;2004;04;608.1871428571428
261;2004;05;635.7574999999999
262;2004;06;643.4965
263;2004;07;632.3936363636363
264;2004;08;635.9318181818181
265;2004;09;616.5519047619048
266;2004;10;607.2785
267;2004;11;596.72
268;2004;12;576.17
