;anio;mes;1.Dólar observado
89;1990;01;296.7568181818182
90;1990;02;292.463
91;1990;03;296.66318181818184
92;1990;04;296.4115
93;1990;05;296.9709523809524
94;1990;06;296.788947368421
95;1990;07;296.6654545454545
96;1990;08;303.4409090909091
97;1990;09;308.34941176470585
98;1990;10;312.4895454545454
99;1990;11;326.8647619047619
100;1990;12;334.9778947368421
