;anio;mes;1.Dólar observado
233;2002;01;667.2818181818183
234;2002;02;678.8349999999999
235;2002;03;663.264
236;2002;04;650.8209523809523
237;2002;05;653.9065
238;2002;06;673.766
239;2002;07;696.334347826087
240;2002;08;702.3047619047619
241;2002;09;726.978947368421
242;2002;10;742.3173913043478
243;2002;11;709.4765
244;2002;12;701.949
