;anio;mes;1.Dólar observado
341;2011;01;489.4409523809524
342;2011;02;475.691
343;2011;03;479.6521739130435
344;2011;04;471.32
345;2011;05;467.7286363636364
346;2011;06;469.41190476190474
347;2011;07;462.9371428571429
348;2011;08;466.7904545454545
349;2011;09;483.69380952380953
350;2011;10;511.7442105263158
351;2011;11;508.4376190476191
352;2011;12;517.1719047619048
