;anio;mes;1.Dólar observado
17;1984;01;87.81772727272727
18;1984;02;88.12285714285714
19;1984;03;88.19772727272726
20;1984;04;88.54789473684211
21;1984;05;90.19142857142857
22;1984;06;91.13238095238096
23;1984;07;91.88909090909091
24;1984;08;92.69
25;1984;09;100.94470588235293
26;1984;10;116.38909090909091
27;1984;11;119.58095238095237
28;1984;12;126.23421052631578
