;anio;mes;1.Dólar observado
377;2014;01;537.0295454545454
378;2014;02;554.4085
379;2014;03;563.8433333333332
380;2014;04;554.6409523809523
381;2014;05;555.402
382;2014;06;553.0633333333333
383;2014;07;558.2081818181819
384;2014;08;579.052
385;2014;09;593.4680000000001
386;2014;10;589.98
387;2014;11;592.4595
388;2014;12;612.919
