;anio;mes;1.Dólar observado
161;1996;01;408.5318181818182
162;1996;02;410.96571428571434
163;1996;03;411.5466666666666
164;1996;04;408.4247619047619
165;1996;05;406.2304761904762
166;1996;06;409.8468421052632
167;1996;07;410.72304347826093
168;1996;08;411.10047619047623
169;1996;09;411.84444444444443
170;1996;10;415.5526086956521
171;1996;11;420.03000000000003
172;1996;12;422.41
