;anio;mes;1.Dólar observado
353;2012;01;501.33954545454543
354;2012;02;481.48857142857145
355;2012;03;485.3954545454546
356;2012;04;486.00100000000003
357;2012;05;497.08809523809526
358;2012;06;505.6280952380953
359;2012;07;491.9345
360;2012;08;480.99409090909097
361;2012;09;474.9717647058824
362;2012;10;475.3627272727272
363;2012;11;480.5705
364;2012;12;477.1284210526316
