;anio;mes;1.Dólar observado
113;1992;01;369.7509090909091
114;1992;02;347.8635
115;1992;03;348.3440909090909
116;1992;04;346.3005
117;1992;05;346.56315789473683
118;1992;06;354.997
119;1992;07;361.24782608695654
120;1992;08;368.8647619047619
121;1992;09;376.036
122;1992;10;373.1014285714286
123;1992;11;377.63190476190476
124;1992;12;380.2175
