;anio;mes;1.Dólar observado
365;2013;01;472.6686363636363
366;2013;02;472.3445
367;2013;03;472.48400000000004
368;2013;04;472.1372727272728
369;2013;05;479.5828571428571
370;2013;06;502.88599999999997
371;2013;07;504.9622727272727
372;2013;08;512.5885714285714
373;2013;09;504.57
374;2013;10;500.80636363636364
375;2013;11;519.25
376;2013;12;529.4505
