;anio;mes;1.Dólar observado
101;1991;01;337.2304545454545
102;1991;02;337.526
103;1991;03;340.238
104;1991;04;340.28409090909093
105;1991;05;339.95050000000003
106;1991;06;344.89
107;1991;07;348.71826086956526
108;1991;08;350.89
109;1991;09;355.6061111111111
110;1991;10;359.0604347826087
111;1991;11;364.2565
112;1991;12;371.9275
