;anio;mes;1.Dólar observado
197;1999;01;475.68149999999997
198;1999;02;493.44849999999997
199;1999;03;492.48434782608695
200;1999;04;482.327619047619
201;1999;05;485.03900000000004
202;1999;06;502.16549999999995
203;1999;07;516.7381818181818
204;1999;08;513.0331818181818
205;1999;09;524.5480952380952
206;1999;10;537.9694999999999
207;1999;11;543.7138095238095
208;1999;12;538.2209523809523
