;anio;mes;1.Dólar observado
401;2016;01;721.9480000000001
402;2016;02;704.084761904762
403;2016;03;682.0677272727272
404;2016;04;669.932380952381
405;2016;05;681.8704545454545
406;2016;06;681.0719047619048
407;2016;07;657.5671428571428
408;2016;08;658.8904545454545
409;2016;09;668.632380952381
410;2016;10;663.922105263158
411;2016;11;666.117619047619
412;2016;12;667.1680952380952
