;anio;mes;1.Dólar observado
29;1985;01;128.98090909090908
30;1985;02;131.84449999999998
31;1985;03;145.6942857142857
32;1985;04;148.76095238095238
33;1985;05;152.1509523809524
34;1985;06;155.06400000000002
35;1985;07;170.8108695652174
36;1985;08;176.48809523809524
37;1985;09;178.18944444444443
38;1985;10;179.1921739130435
39;1985;11;180.684
40;1985;12;182.4785
