;anio;mes;1.Dólar observado
281;2006;01;524.4768181818182
282;2006;02;525.7045
283;2006;03;528.7708695652174
284;2006;04;517.3263157894737
285;2006;05;520.7940909090909
286;2006;06;542.46
287;2006;07;540.6204761904762
288;2006;08;538.5272727272727
289;2006;09;538.6526315789473
290;2006;10;530.9547619047619
291;2006;11;527.4371428571428
292;2006;12;527.5821052631578
