;anio;mes;1.Dólar observado
293;2007;01;540.51
294;2007;02;542.2665
295;2007;03;538.4877272727273
296;2007;04;532.301
297;2007;05;522.0161904761904
298;2007;06;526.7190476190476
299;2007;07;519.8045
300;2007;08;522.9227272727272
301;2007;09;516.9111764705882
302;2007;10;501.44272727272727
303;2007;11;506.95142857142855
304;2007;12;499.27684210526314
