;anio;mes;1.Dólar observado
137;1994;01;430.4452380952381
138;1994;02;428.6915
139;1994;03;430.45173913043476
140;1994;04;424.4715
141;1994;05;424.69818181818187
142;1994;06;420.679
143;1994;07;420.4942857142857
144;1994;08;419.42999999999995
145;1994;09;414.8690476190476
146;1994;10;412.21400000000006
147;1994;11;413.45095238095234
148;1994;12;402.23
