;anio;mes;1.Dólar observado
77;1989;01;247.10545454545453
78;1989;02;245.844
79;1989;03;249.64
80;1989;04;251.356
81;1989;05;252.43857142857144
82;1989;06;261.65714285714284
83;1989;07;272.81142857142856
84;1989;08;276.65000000000003
85;1989;09;280.15055555555557
86;1989;10;282.7828571428571
87;1989;11;288.41809523809525
88;1989;12;294.585
