;anio;mes;1.Dólar observado
221;2001;01;571.1163636363636
222;2001;02;563.129
223;2001;03;587.7859090909092
224;2001;04;598.6279999999999
225;2001;05;604.4780952380953
226;2001;06;616.0725
227;2001;07;656.4557142857143
228;2001;08;673.7031818181817
229;2001;09;681.2417647058824
230;2001;10;708.0981818181818
231;2001;11;689.4014285714286
232;2001;12;669.1378947368421
