;anio;mes;1.Dólar observado
125;1993;01;383.9255
126;1993;02;387.9105
127;1993;03;397.2178260869565
128;1993;04;401.1914285714286
129;1993;05;404.9805
130;1993;06;403.3015
131;1993;07;404.79409090909087
132;1993;08;407.65863636363633
133;1993;09;408.1922727272727
134;1993;10;412.5885
135;1993;11;412.5023809523809
136;1993;12;425.7342857142857
