;anio;mes;1.Dólar observado
149;1995;01;405.7781818181818
150;1995;02;412.13950000000006
151;1995;03;410.4573913043478
152;1995;04;394.32842105263154
153;1995;05;377.17136363636365
154;1995;06;373.588
155;1995;07;378.0680952380952
156;1995;08;387.27409090909094
157;1995;09;394.5627777777778
158;1995;10;406.6171428571428
159;1995;11;412.3095238095238
160;1995;12;408.9842105263158
