,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
1827,2005-01-01 00:00:00,,2005-01-01,00:00:00,2005,01,01
1828,2005-01-02 00:00:00,,2005-01-02,00:00:00,2005,01,02
1829,2005-01-03 00:00:00,557.4,2005-01-03,00:00:00,2005,01,03
1830,2005-01-04 00:00:00,560.3,2005-01-04,00:00:00,2005,01,04
1831,2005-01-05 00:00:00,568.95,2005-01-05,00:00:00,2005,01,05
1832,2005-01-06 00:00:00,571.32,2005-01-06,00:00:00,2005,01,06
1833,2005-01-07 00:00:00,569.37,2005-01-07,00:00:00,2005,01,07
1834,2005-01-08 00:00:00,,2005-01-08,00:00:00,2005,01,08
1835,2005-01-09 00:00:00,,2005-01-09,00:00:00,2005,01,09
1836,2005-01-10 00:00:00,567.95,2005-01-10,00:00:00,2005,01,10
1837,2005-01-11 00:00:00,567.1,2005-01-11,00:00:00,2005,01,11
1838,2005-01-12 00:00:00,567.53,2005-01-12,00:00:00,2005,01,12
1839,2005-01-13 00:00:00,568.71,2005-01-13,00:00:00,2005,01,13
1840,2005-01-14 00:00:00,567.05,2005-01-14,00:00:00,2005,01,14
1841,2005-01-15 00:00:00,,2005-01-15,00:00:00,2005,01,15
1842,2005-01-16 00:00:00,,2005-01-16,00:00:00,2005,01,16
1843,2005-01-17 00:00:00,571.51,2005-01-17,00:00:00,2005,01,17
1844,2005-01-18 00:00:00,574.63,2005-01-18,00:00:00,2005,01,18
1845,2005-01-19 00:00:00,580.4,2005-01-19,00:00:00,2005,01,19
1846,2005-01-20 00:00:00,580.09,2005-01-20,00:00:00,2005,01,20
1847,2005-01-21 00:00:00,584.22,2005-01-21,00:00:00,2005,01,21
1848,2005-01-22 00:00:00,,2005-01-22,00:00:00,2005,01,22
1849,2005-01-23 00:00:00,,2005-01-23,00:00:00,2005,01,23
1850,2005-01-24 00:00:00,580.45,2005-01-24,00:00:00,2005,01,24
1851,2005-01-25 00:00:00,577.96,2005-01-25,00:00:00,2005,01,25
1852,2005-01-26 00:00:00,584.92,2005-01-26,00:00:00,2005,01,26
1853,2005-01-27 00:00:00,584.64,2005-01-27,00:00:00,2005,01,27
1854,2005-01-28 00:00:00,585.83,2005-01-28,00:00:00,2005,01,28
1855,2005-01-29 00:00:00,,2005-01-29,00:00:00,2005,01,29
1856,2005-01-30 00:00:00,,2005-01-30,00:00:00,2005,01,30
1857,2005-01-31 00:00:00,586.18,2005-01-31,00:00:00,2005,01,31
1858,2005-02-01 00:00:00,585.4,2005-02-01,00:00:00,2005,02,01
1859,2005-02-02 00:00:00,583.84,2005-02-02,00:00:00,2005,02,02
1860,2005-02-03 00:00:00,582.55,2005-02-03,00:00:00,2005,02,03
1861,2005-02-04 00:00:00,577.33,2005-02-04,00:00:00,2005,02,04
1862,2005-02-05 00:00:00,,2005-02-05,00:00:00,2005,02,05
1863,2005-02-06 00:00:00,,2005-02-06,00:00:00,2005,02,06
1864,2005-02-07 00:00:00,575.69,2005-02-07,00:00:00,2005,02,07
1865,2005-02-08 00:00:00,576.84,2005-02-08,00:00:00,2005,02,08
1866,2005-02-09 00:00:00,579.35,2005-02-09,00:00:00,2005,02,09
1867,2005-02-10 00:00:00,580.29,2005-02-10,00:00:00,2005,02,10
1868,2005-02-11 00:00:00,575.35,2005-02-11,00:00:00,2005,02,11
1869,2005-02-12 00:00:00,,2005-02-12,00:00:00,2005,02,12
1870,2005-02-13 00:00:00,,2005-02-13,00:00:00,2005,02,13
1871,2005-02-14 00:00:00,572.18,2005-02-14,00:00:00,2005,02,14
1872,2005-02-15 00:00:00,569.55,2005-02-15,00:00:00,2005,02,15
1873,2005-02-16 00:00:00,567.82,2005-02-16,00:00:00,2005,02,16
1874,2005-02-17 00:00:00,569.35,2005-02-17,00:00:00,2005,02,17
1875,2005-02-18 00:00:00,566.49,2005-02-18,00:00:00,2005,02,18
1876,2005-02-19 00:00:00,,2005-02-19,00:00:00,2005,02,19
