,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
1461,2014-01-01 00:00:00,,2014-01-01,00:00:00,2014,01,01
1462,2014-01-02 00:00:00,524.61,2014-01-02,00:00:00,2014,01,02
1463,2014-01-03 00:00:00,529.55,2014-01-03,00:00:00,2014,01,03
1464,2014-01-04 00:00:00,,2014-01-04,00:00:00,2014,01,04
1465,2014-01-05 00:00:00,,2014-01-05,00:00:00,2014,01,05
1466,2014-01-06 00:00:00,528.8,2014-01-06,00:00:00,2014,01,06
1467,2014-01-07 00:00:00,531.14,2014-01-07,00:00:00,2014,01,07
1468,2014-01-08 00:00:00,531.65,2014-01-08,00:00:00,2014,01,08
1469,2014-01-09 00:00:00,532.14,2014-01-09,00:00:00,2014,01,09
1470,2014-01-10 00:00:00,533.97,2014-01-10,00:00:00,2014,01,10
1471,2014-01-11 00:00:00,,2014-01-11,00:00:00,2014,01,11
1472,2014-01-12 00:00:00,,2014-01-12,00:00:00,2014,01,12
1473,2014-01-13 00:00:00,531.17,2014-01-13,00:00:00,2014,01,13
1474,2014-01-14 00:00:00,527.53,2014-01-14,00:00:00,2014,01,14
1475,2014-01-15 00:00:00,527.76,2014-01-15,00:00:00,2014,01,15
1476,2014-01-16 00:00:00,529.51,2014-01-16,00:00:00,2014,01,16
1477,2014-01-17 00:00:00,531.68,2014-01-17,00:00:00,2014,01,17
1478,2014-01-18 00:00:00,,2014-01-18,00:00:00,2014,01,18
1479,2014-01-19 00:00:00,,2014-01-19,00:00:00,2014,01,19
1480,2014-01-20 00:00:00,537.0,2014-01-20,00:00:00,2014,01,20
1481,2014-01-21 00:00:00,541.59,2014-01-21,00:00:00,2014,01,21
1482,2014-01-22 00:00:00,543.93,2014-01-22,00:00:00,2014,01,22
1483,2014-01-23 00:00:00,544.24,2014-01-23,00:00:00,2014,01,23
1484,2014-01-24 00:00:00,546.42,2014-01-24,00:00:00,2014,01,24
1485,2014-01-25 00:00:00,,2014-01-25,00:00:00,2014,01,25
1486,2014-01-26 00:00:00,,2014-01-26,00:00:00,2014,01,26
1487,2014-01-27 00:00:00,550.53,2014-01-27,00:00:00,2014,01,27
1488,2014-01-28 00:00:00,548.34,2014-01-28,00:00:00,2014,01,28
1489,2014-01-29 00:00:00,547.07,2014-01-29,00:00:00,2014,01,29
1490,2014-01-30 00:00:00,548.8,2014-01-30,00:00:00,2014,01,30
1491,2014-01-31 00:00:00,547.22,2014-01-31,00:00:00,2014,01,31
1492,2014-02-01 00:00:00,,2014-02-01,00:00:00,2014,02,01
1493,2014-02-02 00:00:00,,2014-02-02,00:00:00,2014,02,02
1494,2014-02-03 00:00:00,553.84,2014-02-03,00:00:00,2014,02,03
1495,2014-02-04 00:00:00,556.52,2014-02-04,00:00:00,2014,02,04
1496,2014-02-05 00:00:00,557.55,2014-02-05,00:00:00,2014,02,05
1497,2014-02-06 00:00:00,559.24,2014-02-06,00:00:00,2014,02,06
1498,2014-02-07 00:00:00,556.14,2014-02-07,00:00:00,2014,02,07
1499,2014-02-08 00:00:00,,2014-02-08,00:00:00,2014,02,08
1500,2014-02-09 00:00:00,,2014-02-09,00:00:00,2014,02,09
1501,2014-02-10 00:00:00,553.16,2014-02-10,00:00:00,2014,02,10
1502,2014-02-11 00:00:00,555.35,2014-02-11,00:00:00,2014,02,11
1503,2014-02-12 00:00:00,554.56,2014-02-12,00:00:00,2014,02,12
1504,2014-02-13 00:00:00,552.91,2014-02-13,00:00:00,2014,02,13
1505,2014-02-14 00:00:00,549.44,2014-02-14,00:00:00,2014,02,14
1506,2014-02-15 00:00:00,,2014-02-15,00:00:00,2014,02,15
1507,2014-02-16 00:00:00,,2014-02-16,00:00:00,2014,02,16
1508,2014-02-17 00:00:00,546.94,2014-02-17,00:00:00,2014,02,17
1509,2014-02-18 00:00:00,546.99,2014-02-18,00:00:00,2014,02,18
1510,2014-02-19 00:00:00,548.11,2014-02-19,00:00:00,2014,02,19
1511,2014-02-20 00:00:00,552.43,2014-02-20,00:00:00,2014,02,20
1512,2014-02-21 00:00:00,555.37,2014-02-21,00:00:00,2014,02,21
1513,2014-02-22 00:00:00,,2014-02-22,00:00:00,2014,02,22
1514,2014-02-23 00:00:00,,2014-02-23,00:00:00,2014,02,23
1515,2014-02-24 00:00:00,555.51,2014-02-24,00:00:00,2014,02,24
1516,2014-02-25 00:00:00,555.1,2014-02-25,00:00:00,2014,02,25
1517,2014-02-26 00:00:00,556.67,2014-02-26,00:00:00,2014,02,26
1518,2014-02-27 00:00:00,559.02,2014-02-27,00:00:00,2014,02,27
1519,2014-02-28 00:00:00,563.32,2014-02-28,00:00:00,2014,02,28
1520,2014-03-01 00:00:00,,2014-03-01,00:00:00,2014,03,01
1521,2014-03-02 00:00:00,,2014-03-02,00:00:00,2014,03,02
1522,2014-03-03 00:00:00,559.38,2014-03-03,00:00:00,2014,03,03
1523,2014-03-04 00:00:00,561.52,2014-03-04,00:00:00,2014,03,04
1524,2014-03-05 00:00:00,558.28,2014-03-05,00:00:00,2014,03,05
1525,2014-03-06 00:00:00,562.7,2014-03-06,00:00:00,2014,03,06
1526,2014-03-07 00:00:00,559.54,2014-03-07,00:00:00,2014,03,07
1527,2014-03-08 00:00:00,,2014-03-08,00:00:00,2014,03,08
1528,2014-03-09 00:00:00,,2014-03-09,00:00:00,2014,03,09
1529,2014-03-10 00:00:00,561.55,2014-03-10,00:00:00,2014,03,10
1530,2014-03-11 00:00:00,569.64,2014-03-11,00:00:00,2014,03,11
1531,2014-03-12 00:00:00,570.69,2014-03-12,00:00:00,2014,03,12
1532,2014-03-13 00:00:00,573.24,2014-03-13,00:00:00,2014,03,13
1533,2014-03-14 00:00:00,570.84,2014-03-14,00:00:00,2014,03,14
1534,2014-03-15 00:00:00,,2014-03-15,00:00:00,2014,03,15
1535,2014-03-16 00:00:00,,2014-03-16,00:00:00,2014,03,16
1536,2014-03-17 00:00:00,572.03,2014-03-17,00:00:00,2014,03,17
1537,2014-03-18 00:00:00,570.35,2014-03-18,00:00:00,2014,03,18
