,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
0,2010-01-01 00:00:00,,2010-01-01,00:00:00,2010,01,01
1,2010-01-02 00:00:00,,2010-01-02,00:00:00,2010,01,02
2,2010-01-03 00:00:00,,2010-01-03,00:00:00,2010,01,03
3,2010-01-04 00:00:00,507.1,2010-01-04,00:00:00,2010,01,04
4,2010-01-05 00:00:00,505.7,2010-01-05,00:00:00,2010,01,05
5,2010-01-06 00:00:00,504.22,2010-01-06,00:00:00,2010,01,06
6,2010-01-07 00:00:00,497.93,2010-01-07,00:00:00,2010,01,07
7,2010-01-08 00:00:00,494.54,2010-01-08,00:00:00,2010,01,08
8,2010-01-09 00:00:00,,2010-01-09,00:00:00,2010,01,09
9,2010-01-10 00:00:00,,2010-01-10,00:00:00,2010,01,10
10,2010-01-11 00:00:00,492.37,2010-01-11,00:00:00,2010,01,11
11,2010-01-12 00:00:00,489.47,2010-01-12,00:00:00,2010,01,12
12,2010-01-13 00:00:00,491.16,2010-01-13,00:00:00,2010,01,13
13,2010-01-14 00:00:00,490.01,2010-01-14,00:00:00,2010,01,14
14,2010-01-15 00:00:00,493.0,2010-01-15,00:00:00,2010,01,15
15,2010-01-16 00:00:00,,2010-01-16,00:00:00,2010,01,16
16,2010-01-17 00:00:00,,2010-01-17,00:00:00,2010,01,17
17,2010-01-18 00:00:00,492.9,2010-01-18,00:00:00,2010,01,18
18,2010-01-19 00:00:00,490.89,2010-01-19,00:00:00,2010,01,19
19,2010-01-20 00:00:00,492.21,2010-01-20,00:00:00,2010,01,20
20,2010-01-21 00:00:00,495.2,2010-01-21,00:00:00,2010,01,21
21,2010-01-22 00:00:00,498.75,2010-01-22,00:00:00,2010,01,22
22,2010-01-23 00:00:00,,2010-01-23,00:00:00,2010,01,23
23,2010-01-24 00:00:00,,2010-01-24,00:00:00,2010,01,24
24,2010-01-25 00:00:00,506.36,2010-01-25,00:00:00,2010,01,25
