,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
731,2022-01-01 00:00:00,,2022-01-01,00:00:00,2022,01,01
732,2022-01-02 00:00:00,,2022-01-02,00:00:00,2022,01,02
733,2022-01-03 00:00:00,844.69,2022-01-03,00:00:00,2022,01,03
734,2022-01-04 00:00:00,851.43,2022-01-04,00:00:00,2022,01,04
735,2022-01-05 00:00:00,852.03,2022-01-05,00:00:00,2022,01,05
736,2022-01-06 00:00:00,841.63,2022-01-06,00:00:00,2022,01,06
737,2022-01-07 00:00:00,838.88,2022-01-07,00:00:00,2022,01,07
738,2022-01-08 00:00:00,,2022-01-08,00:00:00,2022,01,08
739,2022-01-09 00:00:00,,2022-01-09,00:00:00,2022,01,09
740,2022-01-10 00:00:00,831.59,2022-01-10,00:00:00,2022,01,10
741,2022-01-11 00:00:00,831.39,2022-01-11,00:00:00,2022,01,11
742,2022-01-12 00:00:00,832.6,2022-01-12,00:00:00,2022,01,12
743,2022-01-13 00:00:00,826.51,2022-01-13,00:00:00,2022,01,13
744,2022-01-14 00:00:00,821.87,2022-01-14,00:00:00,2022,01,14
745,2022-01-15 00:00:00,,2022-01-15,00:00:00,2022,01,15
746,2022-01-16 00:00:00,,2022-01-16,00:00:00,2022,01,16
747,2022-01-17 00:00:00,815.39,2022-01-17,00:00:00,2022,01,17
748,2022-01-18 00:00:00,822.0,2022-01-18,00:00:00,2022,01,18
749,2022-01-19 00:00:00,820.6,2022-01-19,00:00:00,2022,01,19
750,2022-01-20 00:00:00,813.46,2022-01-20,00:00:00,2022,01,20
751,2022-01-21 00:00:00,805.25,2022-01-21,00:00:00,2022,01,21
752,2022-01-22 00:00:00,,2022-01-22,00:00:00,2022,01,22
753,2022-01-23 00:00:00,,2022-01-23,00:00:00,2022,01,23
754,2022-01-24 00:00:00,799.23,2022-01-24,00:00:00,2022,01,24
755,2022-01-25 00:00:00,800.31,2022-01-25,00:00:00,2022,01,25
756,2022-01-26 00:00:00,806.06,2022-01-26,00:00:00,2022,01,26
757,2022-01-27 00:00:00,798.86,2022-01-27,00:00:00,2022,01,27
758,2022-01-28 00:00:00,799.15,2022-01-28,00:00:00,2022,01,28
759,2022-01-29 00:00:00,,2022-01-29,00:00:00,2022,01,29
760,2022-01-30 00:00:00,,2022-01-30,00:00:00,2022,01,30
761,2022-01-31 00:00:00,810.12,2022-01-31,00:00:00,2022,01,31
762,2022-02-01 00:00:00,803.88,2022-02-01,00:00:00,2022,02,01
763,2022-02-02 00:00:00,801.52,2022-02-02,00:00:00,2022,02,02
764,2022-02-03 00:00:00,805.95,2022-02-03,00:00:00,2022,02,03
765,2022-02-04 00:00:00,817.29,2022-02-04,00:00:00,2022,02,04
766,2022-02-05 00:00:00,,2022-02-05,00:00:00,2022,02,05
767,2022-02-06 00:00:00,,2022-02-06,00:00:00,2022,02,06
768,2022-02-07 00:00:00,825.58,2022-02-07,00:00:00,2022,02,07
769,2022-02-08 00:00:00,826.93,2022-02-08,00:00:00,2022,02,08
770,2022-02-09 00:00:00,824.33,2022-02-09,00:00:00,2022,02,09
771,2022-02-10 00:00:00,820.79,2022-02-10,00:00:00,2022,02,10
