,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
366,2001-01-01 00:00:00,,2001-01-01,00:00:00,2001,01,01
367,2001-01-02 00:00:00,573.65,2001-01-02,00:00:00,2001,01,02
368,2001-01-03 00:00:00,574.19,2001-01-03,00:00:00,2001,01,03
369,2001-01-04 00:00:00,575.94,2001-01-04,00:00:00,2001,01,04
370,2001-01-05 00:00:00,571.44,2001-01-05,00:00:00,2001,01,05
371,2001-01-06 00:00:00,,2001-01-06,00:00:00,2001,01,06
372,2001-01-07 00:00:00,,2001-01-07,00:00:00,2001,01,07
373,2001-01-08 00:00:00,572.66,2001-01-08,00:00:00,2001,01,08
374,2001-01-09 00:00:00,574.06,2001-01-09,00:00:00,2001,01,09
375,2001-01-10 00:00:00,574.49,2001-01-10,00:00:00,2001,01,10
376,2001-01-11 00:00:00,574.54,2001-01-11,00:00:00,2001,01,11
377,2001-01-12 00:00:00,572.84,2001-01-12,00:00:00,2001,01,12
378,2001-01-13 00:00:00,,2001-01-13,00:00:00,2001,01,13
379,2001-01-14 00:00:00,,2001-01-14,00:00:00,2001,01,14
380,2001-01-15 00:00:00,572.38,2001-01-15,00:00:00,2001,01,15
381,2001-01-16 00:00:00,573.62,2001-01-16,00:00:00,2001,01,16
382,2001-01-17 00:00:00,572.87,2001-01-17,00:00:00,2001,01,17
383,2001-01-18 00:00:00,572.24,2001-01-18,00:00:00,2001,01,18
384,2001-01-19 00:00:00,572.01,2001-01-19,00:00:00,2001,01,19
385,2001-01-20 00:00:00,,2001-01-20,00:00:00,2001,01,20
386,2001-01-21 00:00:00,,2001-01-21,00:00:00,2001,01,21
387,2001-01-22 00:00:00,571.98,2001-01-22,00:00:00,2001,01,22
388,2001-01-23 00:00:00,568.44,2001-01-23,00:00:00,2001,01,23
389,2001-01-24 00:00:00,566.86,2001-01-24,00:00:00,2001,01,24
390,2001-01-25 00:00:00,567.56,2001-01-25,00:00:00,2001,01,25
391,2001-01-26 00:00:00,567.72,2001-01-26,00:00:00,2001,01,26
392,2001-01-27 00:00:00,,2001-01-27,00:00:00,2001,01,27
393,2001-01-28 00:00:00,,2001-01-28,00:00:00,2001,01,28
394,2001-01-29 00:00:00,566.34,2001-01-29,00:00:00,2001,01,29
395,2001-01-30 00:00:00,565.11,2001-01-30,00:00:00,2001,01,30
396,2001-01-31 00:00:00,563.62,2001-01-31,00:00:00,2001,01,31
397,2001-02-01 00:00:00,561.61,2001-02-01,00:00:00,2001,02,01
398,2001-02-02 00:00:00,562.68,2001-02-02,00:00:00,2001,02,02
399,2001-02-03 00:00:00,,2001-02-03,00:00:00,2001,02,03
400,2001-02-04 00:00:00,,2001-02-04,00:00:00,2001,02,04
401,2001-02-05 00:00:00,563.85,2001-02-05,00:00:00,2001,02,05
402,2001-02-06 00:00:00,564.58,2001-02-06,00:00:00,2001,02,06
403,2001-02-07 00:00:00,563.36,2001-02-07,00:00:00,2001,02,07
404,2001-02-08 00:00:00,561.77,2001-02-08,00:00:00,2001,02,08
405,2001-02-09 00:00:00,561.0,2001-02-09,00:00:00,2001,02,09
406,2001-02-10 00:00:00,,2001-02-10,00:00:00,2001,02,10
407,2001-02-11 00:00:00,,2001-02-11,00:00:00,2001,02,11
408,2001-02-12 00:00:00,559.31,2001-02-12,00:00:00,2001,02,12
409,2001-02-13 00:00:00,558.69,2001-02-13,00:00:00,2001,02,13
410,2001-02-14 00:00:00,557.13,2001-02-14,00:00:00,2001,02,14
411,2001-02-15 00:00:00,558.63,2001-02-15,00:00:00,2001,02,15
412,2001-02-16 00:00:00,561.59,2001-02-16,00:00:00,2001,02,16
413,2001-02-17 00:00:00,,2001-02-17,00:00:00,2001,02,17
414,2001-02-18 00:00:00,,2001-02-18,00:00:00,2001,02,18
415,2001-02-19 00:00:00,563.15,2001-02-19,00:00:00,2001,02,19
416,2001-02-20 00:00:00,563.06,2001-02-20,00:00:00,2001,02,20
417,2001-02-21 00:00:00,562.04,2001-02-21,00:00:00,2001,02,21
418,2001-02-22 00:00:00,564.62,2001-02-22,00:00:00,2001,02,22
419,2001-02-23 00:00:00,568.19,2001-02-23,00:00:00,2001,02,23
