,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
730,1992-01-01 00:00:00,,1992-01-01,00:00:00,1992,01,01
731,1992-01-02 00:00:00,374.51,1992-01-02,00:00:00,1992,01,02
732,1992-01-03 00:00:00,374.1,1992-01-03,00:00:00,1992,01,03
733,1992-01-04 00:00:00,,1992-01-04,00:00:00,1992,01,04
734,1992-01-05 00:00:00,,1992-01-05,00:00:00,1992,01,05
735,1992-01-06 00:00:00,374.14,1992-01-06,00:00:00,1992,01,06
736,1992-01-07 00:00:00,374.07,1992-01-07,00:00:00,1992,01,07
737,1992-01-08 00:00:00,374.04,1992-01-08,00:00:00,1992,01,08
738,1992-01-09 00:00:00,374.06,1992-01-09,00:00:00,1992,01,09
739,1992-01-10 00:00:00,374.09,1992-01-10,00:00:00,1992,01,10
740,1992-01-11 00:00:00,,1992-01-11,00:00:00,1992,01,11
741,1992-01-12 00:00:00,,1992-01-12,00:00:00,1992,01,12
742,1992-01-13 00:00:00,374.49,1992-01-13,00:00:00,1992,01,13
743,1992-01-14 00:00:00,374.6,1992-01-14,00:00:00,1992,01,14
744,1992-01-15 00:00:00,374.73,1992-01-15,00:00:00,1992,01,15
745,1992-01-16 00:00:00,374.85,1992-01-16,00:00:00,1992,01,16
746,1992-01-17 00:00:00,374.93,1992-01-17,00:00:00,1992,01,17
747,1992-01-18 00:00:00,,1992-01-18,00:00:00,1992,01,18
748,1992-01-19 00:00:00,,1992-01-19,00:00:00,1992,01,19
749,1992-01-20 00:00:00,375.42,1992-01-20,00:00:00,1992,01,20
750,1992-01-21 00:00:00,375.51,1992-01-21,00:00:00,1992,01,21
751,1992-01-22 00:00:00,375.64,1992-01-22,00:00:00,1992,01,22
752,1992-01-23 00:00:00,375.76,1992-01-23,00:00:00,1992,01,23
753,1992-01-24 00:00:00,358.07,1992-01-24,00:00:00,1992,01,24
754,1992-01-25 00:00:00,,1992-01-25,00:00:00,1992,01,25
755,1992-01-26 00:00:00,,1992-01-26,00:00:00,1992,01,26
756,1992-01-27 00:00:00,359.73,1992-01-27,00:00:00,1992,01,27
757,1992-01-28 00:00:00,356.18,1992-01-28,00:00:00,1992,01,28
758,1992-01-29 00:00:00,356.29,1992-01-29,00:00:00,1992,01,29
759,1992-01-30 00:00:00,355.51,1992-01-30,00:00:00,1992,01,30
760,1992-01-31 00:00:00,353.8,1992-01-31,00:00:00,1992,01,31
761,1992-02-01 00:00:00,,1992-02-01,00:00:00,1992,02,01
762,1992-02-02 00:00:00,,1992-02-02,00:00:00,1992,02,02
763,1992-02-03 00:00:00,350.46,1992-02-03,00:00:00,1992,02,03
764,1992-02-04 00:00:00,347.26,1992-02-04,00:00:00,1992,02,04
765,1992-02-05 00:00:00,348.33,1992-02-05,00:00:00,1992,02,05
766,1992-02-06 00:00:00,349.93,1992-02-06,00:00:00,1992,02,06
767,1992-02-07 00:00:00,350.39,1992-02-07,00:00:00,1992,02,07
768,1992-02-08 00:00:00,,1992-02-08,00:00:00,1992,02,08
769,1992-02-09 00:00:00,,1992-02-09,00:00:00,1992,02,09
770,1992-02-10 00:00:00,349.82,1992-02-10,00:00:00,1992,02,10
771,1992-02-11 00:00:00,347.65,1992-02-11,00:00:00,1992,02,11
772,1992-02-12 00:00:00,347.14,1992-02-12,00:00:00,1992,02,12
773,1992-02-13 00:00:00,347.3,1992-02-13,00:00:00,1992,02,13
774,1992-02-14 00:00:00,347.51,1992-02-14,00:00:00,1992,02,14
775,1992-02-15 00:00:00,,1992-02-15,00:00:00,1992,02,15
776,1992-02-16 00:00:00,,1992-02-16,00:00:00,1992,02,16
777,1992-02-17 00:00:00,347.57,1992-02-17,00:00:00,1992,02,17
778,1992-02-18 00:00:00,346.7,1992-02-18,00:00:00,1992,02,18
779,1992-02-19 00:00:00,346.19,1992-02-19,00:00:00,1992,02,19
780,1992-02-20 00:00:00,346.81,1992-02-20,00:00:00,1992,02,20
781,1992-02-21 00:00:00,346.13,1992-02-21,00:00:00,1992,02,21
782,1992-02-22 00:00:00,,1992-02-22,00:00:00,1992,02,22
783,1992-02-23 00:00:00,,1992-02-23,00:00:00,1992,02,23
784,1992-02-24 00:00:00,346.08,1992-02-24,00:00:00,1992,02,24
785,1992-02-25 00:00:00,347.5,1992-02-25,00:00:00,1992,02,25
786,1992-02-26 00:00:00,348.66,1992-02-26,00:00:00,1992,02,26
787,1992-02-27 00:00:00,348.54,1992-02-27,00:00:00,1992,02,27
788,1992-02-28 00:00:00,347.3,1992-02-28,00:00:00,1992,02,28
789,1992-02-29 00:00:00,,1992-02-29,00:00:00,1992,02,29
790,1992-03-01 00:00:00,,1992-03-01,00:00:00,1992,03,01
791,1992-03-02 00:00:00,346.69,1992-03-02,00:00:00,1992,03,02
792,1992-03-03 00:00:00,346.51,1992-03-03,00:00:00,1992,03,03
793,1992-03-04 00:00:00,345.96,1992-03-04,00:00:00,1992,03,04
794,1992-03-05 00:00:00,344.81,1992-03-05,00:00:00,1992,03,05
795,1992-03-06 00:00:00,344.41,1992-03-06,00:00:00,1992,03,06
796,1992-03-07 00:00:00,,1992-03-07,00:00:00,1992,03,07
797,1992-03-08 00:00:00,,1992-03-08,00:00:00,1992,03,08
798,1992-03-09 00:00:00,344.48,1992-03-09,00:00:00,1992,03,09
799,1992-03-10 00:00:00,345.03,1992-03-10,00:00:00,1992,03,10
800,1992-03-11 00:00:00,345.84,1992-03-11,00:00:00,1992,03,11
801,1992-03-12 00:00:00,347.7,1992-03-12,00:00:00,1992,03,12
802,1992-03-13 00:00:00,348.4,1992-03-13,00:00:00,1992,03,13
803,1992-03-14 00:00:00,,1992-03-14,00:00:00,1992,03,14
804,1992-03-15 00:00:00,,1992-03-15,00:00:00,1992,03,15
805,1992-03-16 00:00:00,347.4,1992-03-16,00:00:00,1992,03,16
806,1992-03-17 00:00:00,348.23,1992-03-17,00:00:00,1992,03,17
807,1992-03-18 00:00:00,347.81,1992-03-18,00:00:00,1992,03,18
808,1992-03-19 00:00:00,349.27,1992-03-19,00:00:00,1992,03,19
809,1992-03-20 00:00:00,353.84,1992-03-20,00:00:00,1992,03,20
810,1992-03-21 00:00:00,,1992-03-21,00:00:00,1992,03,21
811,1992-03-22 00:00:00,,1992-03-22,00:00:00,1992,03,22
812,1992-03-23 00:00:00,352.03,1992-03-23,00:00:00,1992,03,23
813,1992-03-24 00:00:00,350.56,1992-03-24,00:00:00,1992,03,24
814,1992-03-25 00:00:00,350.76,1992-03-25,00:00:00,1992,03,25
815,1992-03-26 00:00:00,351.7,1992-03-26,00:00:00,1992,03,26
816,1992-03-27 00:00:00,351.94,1992-03-27,00:00:00,1992,03,27
817,1992-03-28 00:00:00,,1992-03-28,00:00:00,1992,03,28
818,1992-03-29 00:00:00,,1992-03-29,00:00:00,1992,03,29
819,1992-03-30 00:00:00,350.67,1992-03-30,00:00:00,1992,03,30
820,1992-03-31 00:00:00,349.53,1992-03-31,00:00:00,1992,03,31
821,1992-04-01 00:00:00,348.02,1992-04-01,00:00:00,1992,04,01
822,1992-04-02 00:00:00,347.19,1992-04-02,00:00:00,1992,04,02
823,1992-04-03 00:00:00,347.5,1992-04-03,00:00:00,1992,04,03
824,1992-04-04 00:00:00,,1992-04-04,00:00:00,1992,04,04
825,1992-04-05 00:00:00,,1992-04-05,00:00:00,1992,04,05
826,1992-04-06 00:00:00,347.24,1992-04-06,00:00:00,1992,04,06
827,1992-04-07 00:00:00,347.16,1992-04-07,00:00:00,1992,04,07
828,1992-04-08 00:00:00,346.76,1992-04-08,00:00:00,1992,04,08
829,1992-04-09 00:00:00,346.26,1992-04-09,00:00:00,1992,04,09
830,1992-04-10 00:00:00,346.21,1992-04-10,00:00:00,1992,04,10
831,1992-04-11 00:00:00,,1992-04-11,00:00:00,1992,04,11
832,1992-04-12 00:00:00,,1992-04-12,00:00:00,1992,04,12
833,1992-04-13 00:00:00,345.3,1992-04-13,00:00:00,1992,04,13
834,1992-04-14 00:00:00,344.06,1992-04-14,00:00:00,1992,04,14
835,1992-04-15 00:00:00,343.93,1992-04-15,00:00:00,1992,04,15
836,1992-04-16 00:00:00,344.62,1992-04-16,00:00:00,1992,04,16
837,1992-04-17 00:00:00,,1992-04-17,00:00:00,1992,04,17
838,1992-04-18 00:00:00,,1992-04-18,00:00:00,1992,04,18
839,1992-04-19 00:00:00,,1992-04-19,00:00:00,1992,04,19
840,1992-04-20 00:00:00,345.43,1992-04-20,00:00:00,1992,04,20
841,1992-04-21 00:00:00,346.06,1992-04-21,00:00:00,1992,04,21
842,1992-04-22 00:00:00,,1992-04-22,00:00:00,1992,04,22
843,1992-04-23 00:00:00,346.48,1992-04-23,00:00:00,1992,04,23
844,1992-04-24 00:00:00,346.69,1992-04-24,00:00:00,1992,04,24
845,1992-04-25 00:00:00,,1992-04-25,00:00:00,1992,04,25
846,1992-04-26 00:00:00,,1992-04-26,00:00:00,1992,04,26
847,1992-04-27 00:00:00,346.91,1992-04-27,00:00:00,1992,04,27
848,1992-04-28 00:00:00,346.56,1992-04-28,00:00:00,1992,04,28
849,1992-04-29 00:00:00,346.85,1992-04-29,00:00:00,1992,04,29
850,1992-04-30 00:00:00,346.78,1992-04-30,00:00:00,1992,04,30
851,1992-05-01 00:00:00,,1992-05-01,00:00:00,1992,05,01
852,1992-05-02 00:00:00,,1992-05-02,00:00:00,1992,05,02
853,1992-05-03 00:00:00,,1992-05-03,00:00:00,1992,05,03
854,1992-05-04 00:00:00,346.69,1992-05-04,00:00:00,1992,05,04
855,1992-05-05 00:00:00,346.57,1992-05-05,00:00:00,1992,05,05
856,1992-05-06 00:00:00,346.53,1992-05-06,00:00:00,1992,05,06
857,1992-05-07 00:00:00,346.31,1992-05-07,00:00:00,1992,05,07
858,1992-05-08 00:00:00,345.6,1992-05-08,00:00:00,1992,05,08
859,1992-05-09 00:00:00,,1992-05-09,00:00:00,1992,05,09
860,1992-05-10 00:00:00,,1992-05-10,00:00:00,1992,05,10
861,1992-05-11 00:00:00,345.4,1992-05-11,00:00:00,1992,05,11
862,1992-05-12 00:00:00,346.24,1992-05-12,00:00:00,1992,05,12
863,1992-05-13 00:00:00,346.02,1992-05-13,00:00:00,1992,05,13
864,1992-05-14 00:00:00,345.63,1992-05-14,00:00:00,1992,05,14
865,1992-05-15 00:00:00,345.61,1992-05-15,00:00:00,1992,05,15
866,1992-05-16 00:00:00,,1992-05-16,00:00:00,1992,05,16
867,1992-05-17 00:00:00,,1992-05-17,00:00:00,1992,05,17
868,1992-05-18 00:00:00,346.28,1992-05-18,00:00:00,1992,05,18
869,1992-05-19 00:00:00,346.74,1992-05-19,00:00:00,1992,05,19
870,1992-05-20 00:00:00,347.05,1992-05-20,00:00:00,1992,05,20
871,1992-05-21 00:00:00,,1992-05-21,00:00:00,1992,05,21
872,1992-05-22 00:00:00,346.85,1992-05-22,00:00:00,1992,05,22
873,1992-05-23 00:00:00,,1992-05-23,00:00:00,1992,05,23
874,1992-05-24 00:00:00,,1992-05-24,00:00:00,1992,05,24
875,1992-05-25 00:00:00,346.87,1992-05-25,00:00:00,1992,05,25
876,1992-05-26 00:00:00,347.19,1992-05-26,00:00:00,1992,05,26
877,1992-05-27 00:00:00,347.7,1992-05-27,00:00:00,1992,05,27
878,1992-05-28 00:00:00,347.73,1992-05-28,00:00:00,1992,05,28
879,1992-05-29 00:00:00,347.69,1992-05-29,00:00:00,1992,05,29
880,1992-05-30 00:00:00,,1992-05-30,00:00:00,1992,05,30
881,1992-05-31 00:00:00,,1992-05-31,00:00:00,1992,05,31
882,1992-06-01 00:00:00,351.99,1992-06-01,00:00:00,1992,06,01
883,1992-06-02 00:00:00,352.61,1992-06-02,00:00:00,1992,06,02
884,1992-06-03 00:00:00,350.56,1992-06-03,00:00:00,1992,06,03
885,1992-06-04 00:00:00,351.64,1992-06-04,00:00:00,1992,06,04
886,1992-06-05 00:00:00,351.79,1992-06-05,00:00:00,1992,06,05
887,1992-06-06 00:00:00,,1992-06-06,00:00:00,1992,06,06
888,1992-06-07 00:00:00,,1992-06-07,00:00:00,1992,06,07
889,1992-06-08 00:00:00,352.95,1992-06-08,00:00:00,1992,06,08
890,1992-06-09 00:00:00,353.22,1992-06-09,00:00:00,1992,06,09
891,1992-06-10 00:00:00,353.41,1992-06-10,00:00:00,1992,06,10
892,1992-06-11 00:00:00,353.89,1992-06-11,00:00:00,1992,06,11
893,1992-06-12 00:00:00,353.83,1992-06-12,00:00:00,1992,06,12
894,1992-06-13 00:00:00,,1992-06-13,00:00:00,1992,06,13
895,1992-06-14 00:00:00,,1992-06-14,00:00:00,1992,06,14
896,1992-06-15 00:00:00,353.74,1992-06-15,00:00:00,1992,06,15
897,1992-06-16 00:00:00,354.97,1992-06-16,00:00:00,1992,06,16
898,1992-06-17 00:00:00,355.76,1992-06-17,00:00:00,1992,06,17
899,1992-06-18 00:00:00,,1992-06-18,00:00:00,1992,06,18
900,1992-06-19 00:00:00,355.88,1992-06-19,00:00:00,1992,06,19
901,1992-06-20 00:00:00,,1992-06-20,00:00:00,1992,06,20
902,1992-06-21 00:00:00,,1992-06-21,00:00:00,1992,06,21
903,1992-06-22 00:00:00,357.11,1992-06-22,00:00:00,1992,06,22
904,1992-06-23 00:00:00,357.96,1992-06-23,00:00:00,1992,06,23
905,1992-06-24 00:00:00,359.71,1992-06-24,00:00:00,1992,06,24
906,1992-06-25 00:00:00,359.97,1992-06-25,00:00:00,1992,06,25
907,1992-06-26 00:00:00,359.07,1992-06-26,00:00:00,1992,06,26
908,1992-06-27 00:00:00,,1992-06-27,00:00:00,1992,06,27
909,1992-06-28 00:00:00,,1992-06-28,00:00:00,1992,06,28
910,1992-06-29 00:00:00,,1992-06-29,00:00:00,1992,06,29
911,1992-06-30 00:00:00,359.88,1992-06-30,00:00:00,1992,06,30
912,1992-07-01 00:00:00,358.71,1992-07-01,00:00:00,1992,07,01
913,1992-07-02 00:00:00,356.91,1992-07-02,00:00:00,1992,07,02
914,1992-07-03 00:00:00,356.15,1992-07-03,00:00:00,1992,07,03
915,1992-07-04 00:00:00,,1992-07-04,00:00:00,1992,07,04
916,1992-07-05 00:00:00,,1992-07-05,00:00:00,1992,07,05
917,1992-07-06 00:00:00,356.07,1992-07-06,00:00:00,1992,07,06
918,1992-07-07 00:00:00,357.39,1992-07-07,00:00:00,1992,07,07
919,1992-07-08 00:00:00,358.62,1992-07-08,00:00:00,1992,07,08
920,1992-07-09 00:00:00,359.68,1992-07-09,00:00:00,1992,07,09
921,1992-07-10 00:00:00,360.87,1992-07-10,00:00:00,1992,07,10
922,1992-07-11 00:00:00,,1992-07-11,00:00:00,1992,07,11
923,1992-07-12 00:00:00,,1992-07-12,00:00:00,1992,07,12
924,1992-07-13 00:00:00,360.53,1992-07-13,00:00:00,1992,07,13
925,1992-07-14 00:00:00,360.0,1992-07-14,00:00:00,1992,07,14
926,1992-07-15 00:00:00,359.74,1992-07-15,00:00:00,1992,07,15
927,1992-07-16 00:00:00,360.43,1992-07-16,00:00:00,1992,07,16
928,1992-07-17 00:00:00,361.18,1992-07-17,00:00:00,1992,07,17
929,1992-07-18 00:00:00,,1992-07-18,00:00:00,1992,07,18
930,1992-07-19 00:00:00,,1992-07-19,00:00:00,1992,07,19
931,1992-07-20 00:00:00,361.84,1992-07-20,00:00:00,1992,07,20
932,1992-07-21 00:00:00,361.89,1992-07-21,00:00:00,1992,07,21
933,1992-07-22 00:00:00,362.56,1992-07-22,00:00:00,1992,07,22
934,1992-07-23 00:00:00,363.66,1992-07-23,00:00:00,1992,07,23
935,1992-07-24 00:00:00,365.51,1992-07-24,00:00:00,1992,07,24
936,1992-07-25 00:00:00,,1992-07-25,00:00:00,1992,07,25
937,1992-07-26 00:00:00,,1992-07-26,00:00:00,1992,07,26
938,1992-07-27 00:00:00,366.8,1992-07-27,00:00:00,1992,07,27
939,1992-07-28 00:00:00,366.73,1992-07-28,00:00:00,1992,07,28
940,1992-07-29 00:00:00,365.14,1992-07-29,00:00:00,1992,07,29
941,1992-07-30 00:00:00,364.12,1992-07-30,00:00:00,1992,07,30
942,1992-07-31 00:00:00,364.17,1992-07-31,00:00:00,1992,07,31
943,1992-08-01 00:00:00,,1992-08-01,00:00:00,1992,08,01
944,1992-08-02 00:00:00,,1992-08-02,00:00:00,1992,08,02
945,1992-08-03 00:00:00,364.67,1992-08-03,00:00:00,1992,08,03
946,1992-08-04 00:00:00,364.98,1992-08-04,00:00:00,1992,08,04
947,1992-08-05 00:00:00,366.68,1992-08-05,00:00:00,1992,08,05
948,1992-08-06 00:00:00,367.99,1992-08-06,00:00:00,1992,08,06
949,1992-08-07 00:00:00,367.68,1992-08-07,00:00:00,1992,08,07
950,1992-08-08 00:00:00,,1992-08-08,00:00:00,1992,08,08
951,1992-08-09 00:00:00,,1992-08-09,00:00:00,1992,08,09
952,1992-08-10 00:00:00,366.09,1992-08-10,00:00:00,1992,08,10
953,1992-08-11 00:00:00,366.28,1992-08-11,00:00:00,1992,08,11
954,1992-08-12 00:00:00,367.07,1992-08-12,00:00:00,1992,08,12
955,1992-08-13 00:00:00,367.0,1992-08-13,00:00:00,1992,08,13
956,1992-08-14 00:00:00,367.41,1992-08-14,00:00:00,1992,08,14
957,1992-08-15 00:00:00,,1992-08-15,00:00:00,1992,08,15
958,1992-08-16 00:00:00,,1992-08-16,00:00:00,1992,08,16
959,1992-08-17 00:00:00,367.35,1992-08-17,00:00:00,1992,08,17
960,1992-08-18 00:00:00,367.63,1992-08-18,00:00:00,1992,08,18
961,1992-08-19 00:00:00,367.81,1992-08-19,00:00:00,1992,08,19
962,1992-08-20 00:00:00,368.0,1992-08-20,00:00:00,1992,08,20
963,1992-08-21 00:00:00,369.79,1992-08-21,00:00:00,1992,08,21
964,1992-08-22 00:00:00,,1992-08-22,00:00:00,1992,08,22
965,1992-08-23 00:00:00,,1992-08-23,00:00:00,1992,08,23
966,1992-08-24 00:00:00,372.44,1992-08-24,00:00:00,1992,08,24
967,1992-08-25 00:00:00,371.75,1992-08-25,00:00:00,1992,08,25
968,1992-08-26 00:00:00,372.43,1992-08-26,00:00:00,1992,08,26
969,1992-08-27 00:00:00,374.35,1992-08-27,00:00:00,1992,08,27
970,1992-08-28 00:00:00,374.36,1992-08-28,00:00:00,1992,08,28
971,1992-08-29 00:00:00,,1992-08-29,00:00:00,1992,08,29
972,1992-08-30 00:00:00,,1992-08-30,00:00:00,1992,08,30
973,1992-08-31 00:00:00,374.4,1992-08-31,00:00:00,1992,08,31
974,1992-09-01 00:00:00,374.8,1992-09-01,00:00:00,1992,09,01
975,1992-09-02 00:00:00,375.97,1992-09-02,00:00:00,1992,09,02
976,1992-09-03 00:00:00,377.08,1992-09-03,00:00:00,1992,09,03
977,1992-09-04 00:00:00,375.62,1992-09-04,00:00:00,1992,09,04
978,1992-09-05 00:00:00,,1992-09-05,00:00:00,1992,09,05
979,1992-09-06 00:00:00,,1992-09-06,00:00:00,1992,09,06
980,1992-09-07 00:00:00,376.33,1992-09-07,00:00:00,1992,09,07
981,1992-09-08 00:00:00,376.49,1992-09-08,00:00:00,1992,09,08
982,1992-09-09 00:00:00,376.46,1992-09-09,00:00:00,1992,09,09
983,1992-09-10 00:00:00,375.51,1992-09-10,00:00:00,1992,09,10
984,1992-09-11 00:00:00,,1992-09-11,00:00:00,1992,09,11
985,1992-09-12 00:00:00,,1992-09-12,00:00:00,1992,09,12
986,1992-09-13 00:00:00,,1992-09-13,00:00:00,1992,09,13
987,1992-09-14 00:00:00,374.5,1992-09-14,00:00:00,1992,09,14
988,1992-09-15 00:00:00,375.45,1992-09-15,00:00:00,1992,09,15
989,1992-09-16 00:00:00,374.27,1992-09-16,00:00:00,1992,09,16
990,1992-09-17 00:00:00,374.1,1992-09-17,00:00:00,1992,09,17
991,1992-09-18 00:00:00,,1992-09-18,00:00:00,1992,09,18
992,1992-09-19 00:00:00,,1992-09-19,00:00:00,1992,09,19
993,1992-09-20 00:00:00,,1992-09-20,00:00:00,1992,09,20
994,1992-09-21 00:00:00,376.01,1992-09-21,00:00:00,1992,09,21
995,1992-09-22 00:00:00,376.5,1992-09-22,00:00:00,1992,09,22
996,1992-09-23 00:00:00,377.13,1992-09-23,00:00:00,1992,09,23
997,1992-09-24 00:00:00,377.27,1992-09-24,00:00:00,1992,09,24
998,1992-09-25 00:00:00,377.27,1992-09-25,00:00:00,1992,09,25
999,1992-09-26 00:00:00,,1992-09-26,00:00:00,1992,09,26
1000,1992-09-27 00:00:00,,1992-09-27,00:00:00,1992,09,27
1001,1992-09-28 00:00:00,377.39,1992-09-28,00:00:00,1992,09,28
1002,1992-09-29 00:00:00,376.65,1992-09-29,00:00:00,1992,09,29
1003,1992-09-30 00:00:00,375.92,1992-09-30,00:00:00,1992,09,30
1004,1992-10-01 00:00:00,375.31,1992-10-01,00:00:00,1992,10,01
1005,1992-10-02 00:00:00,374.86,1992-10-02,00:00:00,1992,10,02
1006,1992-10-03 00:00:00,,1992-10-03,00:00:00,1992,10,03
1007,1992-10-04 00:00:00,,1992-10-04,00:00:00,1992,10,04
1008,1992-10-05 00:00:00,374.51,1992-10-05,00:00:00,1992,10,05
1009,1992-10-06 00:00:00,374.23,1992-10-06,00:00:00,1992,10,06
1010,1992-10-07 00:00:00,373.83,1992-10-07,00:00:00,1992,10,07
1011,1992-10-08 00:00:00,371.5,1992-10-08,00:00:00,1992,10,08
1012,1992-10-09 00:00:00,370.4,1992-10-09,00:00:00,1992,10,09
1013,1992-10-10 00:00:00,,1992-10-10,00:00:00,1992,10,10
1014,1992-10-11 00:00:00,,1992-10-11,00:00:00,1992,10,11
1015,1992-10-12 00:00:00,,1992-10-12,00:00:00,1992,10,12
1016,1992-10-13 00:00:00,371.12,1992-10-13,00:00:00,1992,10,13
1017,1992-10-14 00:00:00,371.25,1992-10-14,00:00:00,1992,10,14
1018,1992-10-15 00:00:00,371.84,1992-10-15,00:00:00,1992,10,15
1019,1992-10-16 00:00:00,371.17,1992-10-16,00:00:00,1992,10,16
1020,1992-10-17 00:00:00,,1992-10-17,00:00:00,1992,10,17
1021,1992-10-18 00:00:00,,1992-10-18,00:00:00,1992,10,18
1022,1992-10-19 00:00:00,372.04,1992-10-19,00:00:00,1992,10,19
1023,1992-10-20 00:00:00,372.65,1992-10-20,00:00:00,1992,10,20
1024,1992-10-21 00:00:00,374.28,1992-10-21,00:00:00,1992,10,21
