,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
3288,2009-01-01 00:00:00,,2009-01-01,00:00:00,2009,01,01
3289,2009-01-02 00:00:00,636.45,2009-01-02,00:00:00,2009,01,02
3290,2009-01-03 00:00:00,,2009-01-03,00:00:00,2009,01,03
3291,2009-01-04 00:00:00,,2009-01-04,00:00:00,2009,01,04
3292,2009-01-05 00:00:00,640.91,2009-01-05,00:00:00,2009,01,05
3293,2009-01-06 00:00:00,643.87,2009-01-06,00:00:00,2009,01,06
3294,2009-01-07 00:00:00,633.23,2009-01-07,00:00:00,2009,01,07
3295,2009-01-08 00:00:00,630.19,2009-01-08,00:00:00,2009,01,08
3296,2009-01-09 00:00:00,629.5,2009-01-09,00:00:00,2009,01,09
3297,2009-01-10 00:00:00,,2009-01-10,00:00:00,2009,01,10
3298,2009-01-11 00:00:00,,2009-01-11,00:00:00,2009,01,11
3299,2009-01-12 00:00:00,616.95,2009-01-12,00:00:00,2009,01,12
3300,2009-01-13 00:00:00,610.09,2009-01-13,00:00:00,2009,01,13
3301,2009-01-14 00:00:00,614.85,2009-01-14,00:00:00,2009,01,14
3302,2009-01-15 00:00:00,615.85,2009-01-15,00:00:00,2009,01,15
3303,2009-01-16 00:00:00,625.63,2009-01-16,00:00:00,2009,01,16
3304,2009-01-17 00:00:00,,2009-01-17,00:00:00,2009,01,17
3305,2009-01-18 00:00:00,,2009-01-18,00:00:00,2009,01,18
3306,2009-01-19 00:00:00,615.48,2009-01-19,00:00:00,2009,01,19
3307,2009-01-20 00:00:00,620.78,2009-01-20,00:00:00,2009,01,20
3308,2009-01-21 00:00:00,624.81,2009-01-21,00:00:00,2009,01,21
3309,2009-01-22 00:00:00,623.64,2009-01-22,00:00:00,2009,01,22
3310,2009-01-23 00:00:00,622.3,2009-01-23,00:00:00,2009,01,23
3311,2009-01-24 00:00:00,,2009-01-24,00:00:00,2009,01,24
3312,2009-01-25 00:00:00,,2009-01-25,00:00:00,2009,01,25
3313,2009-01-26 00:00:00,621.17,2009-01-26,00:00:00,2009,01,26
3314,2009-01-27 00:00:00,616.94,2009-01-27,00:00:00,2009,01,27
3315,2009-01-28 00:00:00,616.2,2009-01-28,00:00:00,2009,01,28
3316,2009-01-29 00:00:00,611.89,2009-01-29,00:00:00,2009,01,29
3317,2009-01-30 00:00:00,612.43,2009-01-30,00:00:00,2009,01,30
3318,2009-01-31 00:00:00,,2009-01-31,00:00:00,2009,01,31
3319,2009-02-01 00:00:00,,2009-02-01,00:00:00,2009,02,01
3320,2009-02-02 00:00:00,617.1,2009-02-02,00:00:00,2009,02,02
3321,2009-02-03 00:00:00,621.78,2009-02-03,00:00:00,2009,02,03
3322,2009-02-04 00:00:00,623.87,2009-02-04,00:00:00,2009,02,04
3323,2009-02-05 00:00:00,617.2,2009-02-05,00:00:00,2009,02,05
3324,2009-02-06 00:00:00,620.28,2009-02-06,00:00:00,2009,02,06
3325,2009-02-07 00:00:00,,2009-02-07,00:00:00,2009,02,07
3326,2009-02-08 00:00:00,,2009-02-08,00:00:00,2009,02,08
3327,2009-02-09 00:00:00,615.82,2009-02-09,00:00:00,2009,02,09
3328,2009-02-10 00:00:00,610.13,2009-02-10,00:00:00,2009,02,10
3329,2009-02-11 00:00:00,605.7,2009-02-11,00:00:00,2009,02,11
3330,2009-02-12 00:00:00,602.12,2009-02-12,00:00:00,2009,02,12
3331,2009-02-13 00:00:00,593.02,2009-02-13,00:00:00,2009,02,13
3332,2009-02-14 00:00:00,,2009-02-14,00:00:00,2009,02,14
3333,2009-02-15 00:00:00,,2009-02-15,00:00:00,2009,02,15
3334,2009-02-16 00:00:00,583.32,2009-02-16,00:00:00,2009,02,16
3335,2009-02-17 00:00:00,584.35,2009-02-17,00:00:00,2009,02,17
3336,2009-02-18 00:00:00,592.37,2009-02-18,00:00:00,2009,02,18
3337,2009-02-19 00:00:00,592.45,2009-02-19,00:00:00,2009,02,19
3338,2009-02-20 00:00:00,604.17,2009-02-20,00:00:00,2009,02,20
3339,2009-02-21 00:00:00,,2009-02-21,00:00:00,2009,02,21
3340,2009-02-22 00:00:00,,2009-02-22,00:00:00,2009,02,22
3341,2009-02-23 00:00:00,619.44,2009-02-23,00:00:00,2009,02,23
3342,2009-02-24 00:00:00,621.41,2009-02-24,00:00:00,2009,02,24
3343,2009-02-25 00:00:00,598.98,2009-02-25,00:00:00,2009,02,25
3344,2009-02-26 00:00:00,600.69,2009-02-26,00:00:00,2009,02,26
3345,2009-02-27 00:00:00,595.76,2009-02-27,00:00:00,2009,02,27
3346,2009-02-28 00:00:00,,2009-02-28,00:00:00,2009,02,28
3347,2009-03-01 00:00:00,,2009-03-01,00:00:00,2009,03,01
3348,2009-03-02 00:00:00,599.04,2009-03-02,00:00:00,2009,03,02
3349,2009-03-03 00:00:00,603.73,2009-03-03,00:00:00,2009,03,03
3350,2009-03-04 00:00:00,609.29,2009-03-04,00:00:00,2009,03,04
3351,2009-03-05 00:00:00,614.85,2009-03-05,00:00:00,2009,03,05
3352,2009-03-06 00:00:00,610.79,2009-03-06,00:00:00,2009,03,06
3353,2009-03-07 00:00:00,,2009-03-07,00:00:00,2009,03,07
3354,2009-03-08 00:00:00,,2009-03-08,00:00:00,2009,03,08
3355,2009-03-09 00:00:00,605.4,2009-03-09,00:00:00,2009,03,09
3356,2009-03-10 00:00:00,610.18,2009-03-10,00:00:00,2009,03,10
3357,2009-03-11 00:00:00,604.88,2009-03-11,00:00:00,2009,03,11
3358,2009-03-12 00:00:00,601.47,2009-03-12,00:00:00,2009,03,12
3359,2009-03-13 00:00:00,598.09,2009-03-13,00:00:00,2009,03,13
3360,2009-03-14 00:00:00,,2009-03-14,00:00:00,2009,03,14
3361,2009-03-15 00:00:00,,2009-03-15,00:00:00,2009,03,15
3362,2009-03-16 00:00:00,594.0,2009-03-16,00:00:00,2009,03,16
3363,2009-03-17 00:00:00,585.95,2009-03-17,00:00:00,2009,03,17
3364,2009-03-18 00:00:00,583.29,2009-03-18,00:00:00,2009,03,18
3365,2009-03-19 00:00:00,591.72,2009-03-19,00:00:00,2009,03,19
3366,2009-03-20 00:00:00,584.24,2009-03-20,00:00:00,2009,03,20
3367,2009-03-21 00:00:00,,2009-03-21,00:00:00,2009,03,21
3368,2009-03-22 00:00:00,,2009-03-22,00:00:00,2009,03,22
