,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
2191,2016-01-01 00:00:00,,2016-01-01,00:00:00,2016,01,01
2192,2016-01-02 00:00:00,,2016-01-02,00:00:00,2016,01,02
2193,2016-01-03 00:00:00,,2016-01-03,00:00:00,2016,01,03
2194,2016-01-04 00:00:00,710.16,2016-01-04,00:00:00,2016,01,04
2195,2016-01-05 00:00:00,716.94,2016-01-05,00:00:00,2016,01,05
2196,2016-01-06 00:00:00,715.08,2016-01-06,00:00:00,2016,01,06
2197,2016-01-07 00:00:00,715.84,2016-01-07,00:00:00,2016,01,07
2198,2016-01-08 00:00:00,721.31,2016-01-08,00:00:00,2016,01,08
2199,2016-01-09 00:00:00,,2016-01-09,00:00:00,2016,01,09
2200,2016-01-10 00:00:00,,2016-01-10,00:00:00,2016,01,10
2201,2016-01-11 00:00:00,723.31,2016-01-11,00:00:00,2016,01,11
2202,2016-01-12 00:00:00,729.78,2016-01-12,00:00:00,2016,01,12
2203,2016-01-13 00:00:00,730.28,2016-01-13,00:00:00,2016,01,13
2204,2016-01-14 00:00:00,726.57,2016-01-14,00:00:00,2016,01,14
2205,2016-01-15 00:00:00,725.98,2016-01-15,00:00:00,2016,01,15
2206,2016-01-16 00:00:00,,2016-01-16,00:00:00,2016,01,16
2207,2016-01-17 00:00:00,,2016-01-17,00:00:00,2016,01,17
2208,2016-01-18 00:00:00,730.31,2016-01-18,00:00:00,2016,01,18
2209,2016-01-19 00:00:00,730.2,2016-01-19,00:00:00,2016,01,19
2210,2016-01-20 00:00:00,726.19,2016-01-20,00:00:00,2016,01,20
2211,2016-01-21 00:00:00,729.22,2016-01-21,00:00:00,2016,01,21
2212,2016-01-22 00:00:00,726.63,2016-01-22,00:00:00,2016,01,22
2213,2016-01-23 00:00:00,,2016-01-23,00:00:00,2016,01,23
2214,2016-01-24 00:00:00,,2016-01-24,00:00:00,2016,01,24
2215,2016-01-25 00:00:00,715.63,2016-01-25,00:00:00,2016,01,25
2216,2016-01-26 00:00:00,717.46,2016-01-26,00:00:00,2016,01,26
2217,2016-01-27 00:00:00,720.14,2016-01-27,00:00:00,2016,01,27
2218,2016-01-28 00:00:00,716.21,2016-01-28,00:00:00,2016,01,28
2219,2016-01-29 00:00:00,711.72,2016-01-29,00:00:00,2016,01,29
2220,2016-01-30 00:00:00,,2016-01-30,00:00:00,2016,01,30
2221,2016-01-31 00:00:00,,2016-01-31,00:00:00,2016,01,31
2222,2016-02-01 00:00:00,710.37,2016-02-01,00:00:00,2016,02,01
2223,2016-02-02 00:00:00,714.44,2016-02-02,00:00:00,2016,02,02
2224,2016-02-03 00:00:00,713.54,2016-02-03,00:00:00,2016,02,03
2225,2016-02-04 00:00:00,709.43,2016-02-04,00:00:00,2016,02,04
2226,2016-02-05 00:00:00,698.49,2016-02-05,00:00:00,2016,02,05
2227,2016-02-06 00:00:00,,2016-02-06,00:00:00,2016,02,06
2228,2016-02-07 00:00:00,,2016-02-07,00:00:00,2016,02,07
2229,2016-02-08 00:00:00,700.02,2016-02-08,00:00:00,2016,02,08
2230,2016-02-09 00:00:00,709.75,2016-02-09,00:00:00,2016,02,09
2231,2016-02-10 00:00:00,715.41,2016-02-10,00:00:00,2016,02,10
2232,2016-02-11 00:00:00,711.34,2016-02-11,00:00:00,2016,02,11
2233,2016-02-12 00:00:00,713.47,2016-02-12,00:00:00,2016,02,12
2234,2016-02-13 00:00:00,,2016-02-13,00:00:00,2016,02,13
2235,2016-02-14 00:00:00,,2016-02-14,00:00:00,2016,02,14
2236,2016-02-15 00:00:00,708.63,2016-02-15,00:00:00,2016,02,15
2237,2016-02-16 00:00:00,701.39,2016-02-16,00:00:00,2016,02,16
2238,2016-02-17 00:00:00,704.92,2016-02-17,00:00:00,2016,02,17
2239,2016-02-18 00:00:00,705.44,2016-02-18,00:00:00,2016,02,18
2240,2016-02-19 00:00:00,700.74,2016-02-19,00:00:00,2016,02,19
2241,2016-02-20 00:00:00,,2016-02-20,00:00:00,2016,02,20
2242,2016-02-21 00:00:00,,2016-02-21,00:00:00,2016,02,21
2243,2016-02-22 00:00:00,702.38,2016-02-22,00:00:00,2016,02,22
2244,2016-02-23 00:00:00,693.78,2016-02-23,00:00:00,2016,02,23
2245,2016-02-24 00:00:00,693.23,2016-02-24,00:00:00,2016,02,24
2246,2016-02-25 00:00:00,698.47,2016-02-25,00:00:00,2016,02,25
2247,2016-02-26 00:00:00,691.36,2016-02-26,00:00:00,2016,02,26
2248,2016-02-27 00:00:00,,2016-02-27,00:00:00,2016,02,27
2249,2016-02-28 00:00:00,,2016-02-28,00:00:00,2016,02,28
2250,2016-02-29 00:00:00,689.18,2016-02-29,00:00:00,2016,02,29
2251,2016-03-01 00:00:00,694.17,2016-03-01,00:00:00,2016,03,01
2252,2016-03-02 00:00:00,694.82,2016-03-02,00:00:00,2016,03,02
2253,2016-03-03 00:00:00,688.48,2016-03-03,00:00:00,2016,03,03
2254,2016-03-04 00:00:00,686.64,2016-03-04,00:00:00,2016,03,04
2255,2016-03-05 00:00:00,,2016-03-05,00:00:00,2016,03,05
2256,2016-03-06 00:00:00,,2016-03-06,00:00:00,2016,03,06
2257,2016-03-07 00:00:00,681.39,2016-03-07,00:00:00,2016,03,07
2258,2016-03-08 00:00:00,681.63,2016-03-08,00:00:00,2016,03,08
2259,2016-03-09 00:00:00,682.0,2016-03-09,00:00:00,2016,03,09
2260,2016-03-10 00:00:00,678.72,2016-03-10,00:00:00,2016,03,10
2261,2016-03-11 00:00:00,678.22,2016-03-11,00:00:00,2016,03,11
2262,2016-03-12 00:00:00,,2016-03-12,00:00:00,2016,03,12
2263,2016-03-13 00:00:00,,2016-03-13,00:00:00,2016,03,13
2264,2016-03-14 00:00:00,683.0,2016-03-14,00:00:00,2016,03,14
2265,2016-03-15 00:00:00,684.74,2016-03-15,00:00:00,2016,03,15
2266,2016-03-16 00:00:00,685.98,2016-03-16,00:00:00,2016,03,16
2267,2016-03-17 00:00:00,688.11,2016-03-17,00:00:00,2016,03,17
2268,2016-03-18 00:00:00,672.06,2016-03-18,00:00:00,2016,03,18
2269,2016-03-19 00:00:00,,2016-03-19,00:00:00,2016,03,19
2270,2016-03-20 00:00:00,,2016-03-20,00:00:00,2016,03,20
2271,2016-03-21 00:00:00,671.97,2016-03-21,00:00:00,2016,03,21
2272,2016-03-22 00:00:00,677.52,2016-03-22,00:00:00,2016,03,22
2273,2016-03-23 00:00:00,677.42,2016-03-23,00:00:00,2016,03,23
2274,2016-03-24 00:00:00,677.16,2016-03-24,00:00:00,2016,03,24
2275,2016-03-25 00:00:00,,2016-03-25,00:00:00,2016,03,25
2276,2016-03-26 00:00:00,,2016-03-26,00:00:00,2016,03,26
2277,2016-03-27 00:00:00,,2016-03-27,00:00:00,2016,03,27
2278,2016-03-28 00:00:00,682.36,2016-03-28,00:00:00,2016,03,28
2279,2016-03-29 00:00:00,680.84,2016-03-29,00:00:00,2016,03,29
2280,2016-03-30 00:00:00,683.16,2016-03-30,00:00:00,2016,03,30
2281,2016-03-31 00:00:00,675.1,2016-03-31,00:00:00,2016,03,31
2282,2016-04-01 00:00:00,669.8,2016-04-01,00:00:00,2016,04,01
2283,2016-04-02 00:00:00,,2016-04-02,00:00:00,2016,04,02
2284,2016-04-03 00:00:00,,2016-04-03,00:00:00,2016,04,03
2285,2016-04-04 00:00:00,671.24,2016-04-04,00:00:00,2016,04,04
2286,2016-04-05 00:00:00,669.55,2016-04-05,00:00:00,2016,04,05
2287,2016-04-06 00:00:00,674.93,2016-04-06,00:00:00,2016,04,06
2288,2016-04-07 00:00:00,676.62,2016-04-07,00:00:00,2016,04,07
2289,2016-04-08 00:00:00,680.79,2016-04-08,00:00:00,2016,04,08
2290,2016-04-09 00:00:00,,2016-04-09,00:00:00,2016,04,09
2291,2016-04-10 00:00:00,,2016-04-10,00:00:00,2016,04,10
2292,2016-04-11 00:00:00,682.45,2016-04-11,00:00:00,2016,04,11
2293,2016-04-12 00:00:00,682.16,2016-04-12,00:00:00,2016,04,12
2294,2016-04-13 00:00:00,674.58,2016-04-13,00:00:00,2016,04,13
2295,2016-04-14 00:00:00,670.8,2016-04-14,00:00:00,2016,04,14
2296,2016-04-15 00:00:00,668.38,2016-04-15,00:00:00,2016,04,15
2297,2016-04-16 00:00:00,,2016-04-16,00:00:00,2016,04,16
2298,2016-04-17 00:00:00,,2016-04-17,00:00:00,2016,04,17
2299,2016-04-18 00:00:00,666.6,2016-04-18,00:00:00,2016,04,18
2300,2016-04-19 00:00:00,666.0,2016-04-19,00:00:00,2016,04,19
2301,2016-04-20 00:00:00,657.9,2016-04-20,00:00:00,2016,04,20
2302,2016-04-21 00:00:00,660.38,2016-04-21,00:00:00,2016,04,21
2303,2016-04-22 00:00:00,660.34,2016-04-22,00:00:00,2016,04,22
2304,2016-04-23 00:00:00,,2016-04-23,00:00:00,2016,04,23
2305,2016-04-24 00:00:00,,2016-04-24,00:00:00,2016,04,24
2306,2016-04-25 00:00:00,666.8,2016-04-25,00:00:00,2016,04,25
2307,2016-04-26 00:00:00,668.36,2016-04-26,00:00:00,2016,04,26
2308,2016-04-27 00:00:00,669.01,2016-04-27,00:00:00,2016,04,27
2309,2016-04-28 00:00:00,668.49,2016-04-28,00:00:00,2016,04,28
2310,2016-04-29 00:00:00,663.4,2016-04-29,00:00:00,2016,04,29
2311,2016-04-30 00:00:00,,2016-04-30,00:00:00,2016,04,30
2312,2016-05-01 00:00:00,,2016-05-01,00:00:00,2016,05,01
2313,2016-05-02 00:00:00,659.34,2016-05-02,00:00:00,2016,05,02
2314,2016-05-03 00:00:00,660.88,2016-05-03,00:00:00,2016,05,03
2315,2016-05-04 00:00:00,667.89,2016-05-04,00:00:00,2016,05,04
2316,2016-05-05 00:00:00,670.36,2016-05-05,00:00:00,2016,05,05
2317,2016-05-06 00:00:00,667.43,2016-05-06,00:00:00,2016,05,06
2318,2016-05-07 00:00:00,,2016-05-07,00:00:00,2016,05,07
2319,2016-05-08 00:00:00,,2016-05-08,00:00:00,2016,05,08
2320,2016-05-09 00:00:00,666.89,2016-05-09,00:00:00,2016,05,09
2321,2016-05-10 00:00:00,670.97,2016-05-10,00:00:00,2016,05,10
2322,2016-05-11 00:00:00,677.2,2016-05-11,00:00:00,2016,05,11
2323,2016-05-12 00:00:00,678.5,2016-05-12,00:00:00,2016,05,12
2324,2016-05-13 00:00:00,682.55,2016-05-13,00:00:00,2016,05,13
2325,2016-05-14 00:00:00,,2016-05-14,00:00:00,2016,05,14
2326,2016-05-15 00:00:00,,2016-05-15,00:00:00,2016,05,15
2327,2016-05-16 00:00:00,689.34,2016-05-16,00:00:00,2016,05,16
2328,2016-05-17 00:00:00,692.52,2016-05-17,00:00:00,2016,05,17
2329,2016-05-18 00:00:00,692.77,2016-05-18,00:00:00,2016,05,18
2330,2016-05-19 00:00:00,691.32,2016-05-19,00:00:00,2016,05,19
2331,2016-05-20 00:00:00,696.96,2016-05-20,00:00:00,2016,05,20
2332,2016-05-21 00:00:00,,2016-05-21,00:00:00,2016,05,21
2333,2016-05-22 00:00:00,,2016-05-22,00:00:00,2016,05,22
2334,2016-05-23 00:00:00,692.19,2016-05-23,00:00:00,2016,05,23
2335,2016-05-24 00:00:00,693.89,2016-05-24,00:00:00,2016,05,24
2336,2016-05-25 00:00:00,692.87,2016-05-25,00:00:00,2016,05,25
2337,2016-05-26 00:00:00,692.24,2016-05-26,00:00:00,2016,05,26
2338,2016-05-27 00:00:00,687.34,2016-05-27,00:00:00,2016,05,27
2339,2016-05-28 00:00:00,,2016-05-28,00:00:00,2016,05,28
2340,2016-05-29 00:00:00,,2016-05-29,00:00:00,2016,05,29
2341,2016-05-30 00:00:00,687.43,2016-05-30,00:00:00,2016,05,30
2342,2016-05-31 00:00:00,690.27,2016-05-31,00:00:00,2016,05,31
2343,2016-06-01 00:00:00,689.81,2016-06-01,00:00:00,2016,06,01
2344,2016-06-02 00:00:00,693.61,2016-06-02,00:00:00,2016,06,02
2345,2016-06-03 00:00:00,691.36,2016-06-03,00:00:00,2016,06,03
2346,2016-06-04 00:00:00,,2016-06-04,00:00:00,2016,06,04
2347,2016-06-05 00:00:00,,2016-06-05,00:00:00,2016,06,05
2348,2016-06-06 00:00:00,683.27,2016-06-06,00:00:00,2016,06,06
2349,2016-06-07 00:00:00,680.55,2016-06-07,00:00:00,2016,06,07
2350,2016-06-08 00:00:00,679.85,2016-06-08,00:00:00,2016,06,08
2351,2016-06-09 00:00:00,673.14,2016-06-09,00:00:00,2016,06,09
2352,2016-06-10 00:00:00,678.18,2016-06-10,00:00:00,2016,06,10
2353,2016-06-11 00:00:00,,2016-06-11,00:00:00,2016,06,11
2354,2016-06-12 00:00:00,,2016-06-12,00:00:00,2016,06,12
2355,2016-06-13 00:00:00,683.67,2016-06-13,00:00:00,2016,06,13
2356,2016-06-14 00:00:00,685.0,2016-06-14,00:00:00,2016,06,14
2357,2016-06-15 00:00:00,688.34,2016-06-15,00:00:00,2016,06,15
2358,2016-06-16 00:00:00,685.89,2016-06-16,00:00:00,2016,06,16
2359,2016-06-17 00:00:00,689.83,2016-06-17,00:00:00,2016,06,17
2360,2016-06-18 00:00:00,,2016-06-18,00:00:00,2016,06,18
2361,2016-06-19 00:00:00,,2016-06-19,00:00:00,2016,06,19
2362,2016-06-20 00:00:00,685.64,2016-06-20,00:00:00,2016,06,20
2363,2016-06-21 00:00:00,679.8,2016-06-21,00:00:00,2016,06,21
2364,2016-06-22 00:00:00,676.03,2016-06-22,00:00:00,2016,06,22
2365,2016-06-23 00:00:00,672.8,2016-06-23,00:00:00,2016,06,23
2366,2016-06-24 00:00:00,669.88,2016-06-24,00:00:00,2016,06,24
2367,2016-06-25 00:00:00,,2016-06-25,00:00:00,2016,06,25
2368,2016-06-26 00:00:00,,2016-06-26,00:00:00,2016,06,26
2369,2016-06-27 00:00:00,,2016-06-27,00:00:00,2016,06,27
2370,2016-06-28 00:00:00,680.21,2016-06-28,00:00:00,2016,06,28
2371,2016-06-29 00:00:00,674.16,2016-06-29,00:00:00,2016,06,29
2372,2016-06-30 00:00:00,661.49,2016-06-30,00:00:00,2016,06,30
2373,2016-07-01 00:00:00,661.37,2016-07-01,00:00:00,2016,07,01
2374,2016-07-02 00:00:00,,2016-07-02,00:00:00,2016,07,02
2375,2016-07-03 00:00:00,,2016-07-03,00:00:00,2016,07,03
2376,2016-07-04 00:00:00,659.64,2016-07-04,00:00:00,2016,07,04
2377,2016-07-05 00:00:00,659.26,2016-07-05,00:00:00,2016,07,05
2378,2016-07-06 00:00:00,661.29,2016-07-06,00:00:00,2016,07,06
2379,2016-07-07 00:00:00,664.51,2016-07-07,00:00:00,2016,07,07
2380,2016-07-08 00:00:00,664.06,2016-07-08,00:00:00,2016,07,08
2381,2016-07-09 00:00:00,,2016-07-09,00:00:00,2016,07,09
2382,2016-07-10 00:00:00,,2016-07-10,00:00:00,2016,07,10
2383,2016-07-11 00:00:00,661.5,2016-07-11,00:00:00,2016,07,11
2384,2016-07-12 00:00:00,657.84,2016-07-12,00:00:00,2016,07,12
2385,2016-07-13 00:00:00,657.82,2016-07-13,00:00:00,2016,07,13
2386,2016-07-14 00:00:00,658.2,2016-07-14,00:00:00,2016,07,14
2387,2016-07-15 00:00:00,650.92,2016-07-15,00:00:00,2016,07,15
2388,2016-07-16 00:00:00,,2016-07-16,00:00:00,2016,07,16
