,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
1096,2003-01-01 00:00:00,,2003-01-01,00:00:00,2003,01,01
1097,2003-01-02 00:00:00,718.61,2003-01-02,00:00:00,2003,01,02
1098,2003-01-03 00:00:00,718.73,2003-01-03,00:00:00,2003,01,03
1099,2003-01-04 00:00:00,,2003-01-04,00:00:00,2003,01,04
1100,2003-01-05 00:00:00,,2003-01-05,00:00:00,2003,01,05
1101,2003-01-06 00:00:00,715.76,2003-01-06,00:00:00,2003,01,06
1102,2003-01-07 00:00:00,710.19,2003-01-07,00:00:00,2003,01,07
1103,2003-01-08 00:00:00,713.4,2003-01-08,00:00:00,2003,01,08
1104,2003-01-09 00:00:00,709.22,2003-01-09,00:00:00,2003,01,09
1105,2003-01-10 00:00:00,711.75,2003-01-10,00:00:00,2003,01,10
1106,2003-01-11 00:00:00,,2003-01-11,00:00:00,2003,01,11
1107,2003-01-12 00:00:00,,2003-01-12,00:00:00,2003,01,12
1108,2003-01-13 00:00:00,713.07,2003-01-13,00:00:00,2003,01,13
1109,2003-01-14 00:00:00,710.75,2003-01-14,00:00:00,2003,01,14
1110,2003-01-15 00:00:00,712.61,2003-01-15,00:00:00,2003,01,15
1111,2003-01-16 00:00:00,716.96,2003-01-16,00:00:00,2003,01,16
1112,2003-01-17 00:00:00,720.66,2003-01-17,00:00:00,2003,01,17
1113,2003-01-18 00:00:00,,2003-01-18,00:00:00,2003,01,18
1114,2003-01-19 00:00:00,,2003-01-19,00:00:00,2003,01,19
1115,2003-01-20 00:00:00,726.68,2003-01-20,00:00:00,2003,01,20
1116,2003-01-21 00:00:00,725.56,2003-01-21,00:00:00,2003,01,21
1117,2003-01-22 00:00:00,726.56,2003-01-22,00:00:00,2003,01,22
1118,2003-01-23 00:00:00,732.55,2003-01-23,00:00:00,2003,01,23
1119,2003-01-24 00:00:00,728.97,2003-01-24,00:00:00,2003,01,24
1120,2003-01-25 00:00:00,,2003-01-25,00:00:00,2003,01,25
1121,2003-01-26 00:00:00,,2003-01-26,00:00:00,2003,01,26
1122,2003-01-27 00:00:00,734.35,2003-01-27,00:00:00,2003,01,27
1123,2003-01-28 00:00:00,737.84,2003-01-28,00:00:00,2003,01,28
1124,2003-01-29 00:00:00,737.08,2003-01-29,00:00:00,2003,01,29
1125,2003-01-30 00:00:00,738.87,2003-01-30,00:00:00,2003,01,30
1126,2003-01-31 00:00:00,734.34,2003-01-31,00:00:00,2003,01,31
1127,2003-02-01 00:00:00,,2003-02-01,00:00:00,2003,02,01
1128,2003-02-02 00:00:00,,2003-02-02,00:00:00,2003,02,02
1129,2003-02-03 00:00:00,736.15,2003-02-03,00:00:00,2003,02,03
1130,2003-02-04 00:00:00,733.1,2003-02-04,00:00:00,2003,02,04
1131,2003-02-05 00:00:00,738.85,2003-02-05,00:00:00,2003,02,05
1132,2003-02-06 00:00:00,744.67,2003-02-06,00:00:00,2003,02,06
1133,2003-02-07 00:00:00,743.13,2003-02-07,00:00:00,2003,02,07
1134,2003-02-08 00:00:00,,2003-02-08,00:00:00,2003,02,08
1135,2003-02-09 00:00:00,,2003-02-09,00:00:00,2003,02,09
1136,2003-02-10 00:00:00,741.48,2003-02-10,00:00:00,2003,02,10
1137,2003-02-11 00:00:00,743.21,2003-02-11,00:00:00,2003,02,11
1138,2003-02-12 00:00:00,743.09,2003-02-12,00:00:00,2003,02,12
1139,2003-02-13 00:00:00,747.1,2003-02-13,00:00:00,2003,02,13
1140,2003-02-14 00:00:00,748.9,2003-02-14,00:00:00,2003,02,14
1141,2003-02-15 00:00:00,,2003-02-15,00:00:00,2003,02,15
1142,2003-02-16 00:00:00,,2003-02-16,00:00:00,2003,02,16
1143,2003-02-17 00:00:00,747.9,2003-02-17,00:00:00,2003,02,17
1144,2003-02-18 00:00:00,742.14,2003-02-18,00:00:00,2003,02,18
1145,2003-02-19 00:00:00,740.18,2003-02-19,00:00:00,2003,02,19
1146,2003-02-20 00:00:00,743.85,2003-02-20,00:00:00,2003,02,20
1147,2003-02-21 00:00:00,746.71,2003-02-21,00:00:00,2003,02,21
1148,2003-02-22 00:00:00,,2003-02-22,00:00:00,2003,02,22
1149,2003-02-23 00:00:00,,2003-02-23,00:00:00,2003,02,23
1150,2003-02-24 00:00:00,749.36,2003-02-24,00:00:00,2003,02,24
1151,2003-02-25 00:00:00,752.08,2003-02-25,00:00:00,2003,02,25
1152,2003-02-26 00:00:00,755.26,2003-02-26,00:00:00,2003,02,26
