,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
2557,2017-01-01 00:00:00,,2017-01-01,00:00:00,2017,01,01
2558,2017-01-02 00:00:00,,2017-01-02,00:00:00,2017,01,02
2559,2017-01-03 00:00:00,669.47,2017-01-03,00:00:00,2017,01,03
2560,2017-01-04 00:00:00,673.36,2017-01-04,00:00:00,2017,01,04
2561,2017-01-05 00:00:00,671.78,2017-01-05,00:00:00,2017,01,05
2562,2017-01-06 00:00:00,666.41,2017-01-06,00:00:00,2017,01,06
2563,2017-01-07 00:00:00,,2017-01-07,00:00:00,2017,01,07
2564,2017-01-08 00:00:00,,2017-01-08,00:00:00,2017,01,08
2565,2017-01-09 00:00:00,665.29,2017-01-09,00:00:00,2017,01,09
2566,2017-01-10 00:00:00,670.35,2017-01-10,00:00:00,2017,01,10
2567,2017-01-11 00:00:00,670.94,2017-01-11,00:00:00,2017,01,11
2568,2017-01-12 00:00:00,671.69,2017-01-12,00:00:00,2017,01,12
2569,2017-01-13 00:00:00,663.01,2017-01-13,00:00:00,2017,01,13
2570,2017-01-14 00:00:00,,2017-01-14,00:00:00,2017,01,14
2571,2017-01-15 00:00:00,,2017-01-15,00:00:00,2017,01,15
2572,2017-01-16 00:00:00,660.13,2017-01-16,00:00:00,2017,01,16
2573,2017-01-17 00:00:00,661.38,2017-01-17,00:00:00,2017,01,17
2574,2017-01-18 00:00:00,657.85,2017-01-18,00:00:00,2017,01,18
2575,2017-01-19 00:00:00,658.91,2017-01-19,00:00:00,2017,01,19
2576,2017-01-20 00:00:00,660.18,2017-01-20,00:00:00,2017,01,20
2577,2017-01-21 00:00:00,,2017-01-21,00:00:00,2017,01,21
2578,2017-01-22 00:00:00,,2017-01-22,00:00:00,2017,01,22
2579,2017-01-23 00:00:00,659.49,2017-01-23,00:00:00,2017,01,23
2580,2017-01-24 00:00:00,652.92,2017-01-24,00:00:00,2017,01,24
2581,2017-01-25 00:00:00,653.84,2017-01-25,00:00:00,2017,01,25
2582,2017-01-26 00:00:00,650.98,2017-01-26,00:00:00,2017,01,26
2583,2017-01-27 00:00:00,648.31,2017-01-27,00:00:00,2017,01,27
2584,2017-01-28 00:00:00,,2017-01-28,00:00:00,2017,01,28
2585,2017-01-29 00:00:00,,2017-01-29,00:00:00,2017,01,29
2586,2017-01-30 00:00:00,649.92,2017-01-30,00:00:00,2017,01,30
2587,2017-01-31 00:00:00,648.87,2017-01-31,00:00:00,2017,01,31
2588,2017-02-01 00:00:00,646.19,2017-02-01,00:00:00,2017,02,01
2589,2017-02-02 00:00:00,646.97,2017-02-02,00:00:00,2017,02,02
2590,2017-02-03 00:00:00,643.18,2017-02-03,00:00:00,2017,02,03
2591,2017-02-04 00:00:00,,2017-02-04,00:00:00,2017,02,04
2592,2017-02-05 00:00:00,,2017-02-05,00:00:00,2017,02,05
2593,2017-02-06 00:00:00,641.8,2017-02-06,00:00:00,2017,02,06
2594,2017-02-07 00:00:00,639.35,2017-02-07,00:00:00,2017,02,07
2595,2017-02-08 00:00:00,646.06,2017-02-08,00:00:00,2017,02,08
2596,2017-02-09 00:00:00,646.58,2017-02-09,00:00:00,2017,02,09
2597,2017-02-10 00:00:00,646.82,2017-02-10,00:00:00,2017,02,10
2598,2017-02-11 00:00:00,,2017-02-11,00:00:00,2017,02,11
2599,2017-02-12 00:00:00,,2017-02-12,00:00:00,2017,02,12
2600,2017-02-13 00:00:00,642.62,2017-02-13,00:00:00,2017,02,13
2601,2017-02-14 00:00:00,642.4,2017-02-14,00:00:00,2017,02,14
2602,2017-02-15 00:00:00,641.89,2017-02-15,00:00:00,2017,02,15
2603,2017-02-16 00:00:00,639.93,2017-02-16,00:00:00,2017,02,16
2604,2017-02-17 00:00:00,638.35,2017-02-17,00:00:00,2017,02,17
2605,2017-02-18 00:00:00,,2017-02-18,00:00:00,2017,02,18
2606,2017-02-19 00:00:00,,2017-02-19,00:00:00,2017,02,19
2607,2017-02-20 00:00:00,643.49,2017-02-20,00:00:00,2017,02,20
2608,2017-02-21 00:00:00,642.21,2017-02-21,00:00:00,2017,02,21
2609,2017-02-22 00:00:00,643.63,2017-02-22,00:00:00,2017,02,22
2610,2017-02-23 00:00:00,641.51,2017-02-23,00:00:00,2017,02,23
2611,2017-02-24 00:00:00,640.36,2017-02-24,00:00:00,2017,02,24
2612,2017-02-25 00:00:00,,2017-02-25,00:00:00,2017,02,25
2613,2017-02-26 00:00:00,,2017-02-26,00:00:00,2017,02,26
2614,2017-02-27 00:00:00,645.66,2017-02-27,00:00:00,2017,02,27
2615,2017-02-28 00:00:00,645.19,2017-02-28,00:00:00,2017,02,28
2616,2017-03-01 00:00:00,648.88,2017-03-01,00:00:00,2017,03,01
2617,2017-03-02 00:00:00,650.98,2017-03-02,00:00:00,2017,03,02
2618,2017-03-03 00:00:00,654.11,2017-03-03,00:00:00,2017,03,03
2619,2017-03-04 00:00:00,,2017-03-04,00:00:00,2017,03,04
2620,2017-03-05 00:00:00,,2017-03-05,00:00:00,2017,03,05
2621,2017-03-06 00:00:00,655.57,2017-03-06,00:00:00,2017,03,06
2622,2017-03-07 00:00:00,658.71,2017-03-07,00:00:00,2017,03,07
2623,2017-03-08 00:00:00,660.02,2017-03-08,00:00:00,2017,03,08
2624,2017-03-09 00:00:00,661.65,2017-03-09,00:00:00,2017,03,09
2625,2017-03-10 00:00:00,664.84,2017-03-10,00:00:00,2017,03,10
2626,2017-03-11 00:00:00,,2017-03-11,00:00:00,2017,03,11
2627,2017-03-12 00:00:00,,2017-03-12,00:00:00,2017,03,12
2628,2017-03-13 00:00:00,663.4,2017-03-13,00:00:00,2017,03,13
2629,2017-03-14 00:00:00,665.43,2017-03-14,00:00:00,2017,03,14
2630,2017-03-15 00:00:00,669.07,2017-03-15,00:00:00,2017,03,15
2631,2017-03-16 00:00:00,669.52,2017-03-16,00:00:00,2017,03,16
2632,2017-03-17 00:00:00,661.2,2017-03-17,00:00:00,2017,03,17
2633,2017-03-18 00:00:00,,2017-03-18,00:00:00,2017,03,18
2634,2017-03-19 00:00:00,,2017-03-19,00:00:00,2017,03,19
2635,2017-03-20 00:00:00,661.15,2017-03-20,00:00:00,2017,03,20
2636,2017-03-21 00:00:00,662.35,2017-03-21,00:00:00,2017,03,21
2637,2017-03-22 00:00:00,657.83,2017-03-22,00:00:00,2017,03,22
2638,2017-03-23 00:00:00,662.84,2017-03-23,00:00:00,2017,03,23
2639,2017-03-24 00:00:00,662.42,2017-03-24,00:00:00,2017,03,24
2640,2017-03-25 00:00:00,,2017-03-25,00:00:00,2017,03,25
2641,2017-03-26 00:00:00,,2017-03-26,00:00:00,2017,03,26
2642,2017-03-27 00:00:00,661.64,2017-03-27,00:00:00,2017,03,27
2643,2017-03-28 00:00:00,663.74,2017-03-28,00:00:00,2017,03,28
2644,2017-03-29 00:00:00,666.04,2017-03-29,00:00:00,2017,03,29
2645,2017-03-30 00:00:00,663.61,2017-03-30,00:00:00,2017,03,30
2646,2017-03-31 00:00:00,662.66,2017-03-31,00:00:00,2017,03,31
2647,2017-04-01 00:00:00,,2017-04-01,00:00:00,2017,04,01
2648,2017-04-02 00:00:00,,2017-04-02,00:00:00,2017,04,02
2649,2017-04-03 00:00:00,663.97,2017-04-03,00:00:00,2017,04,03
