,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
366,2021-01-01 00:00:00,,2021-01-01,00:00:00,2021,01,01
367,2021-01-02 00:00:00,,2021-01-02,00:00:00,2021,01,02
368,2021-01-03 00:00:00,,2021-01-03,00:00:00,2021,01,03
369,2021-01-04 00:00:00,710.95,2021-01-04,00:00:00,2021,01,04
370,2021-01-05 00:00:00,702.93,2021-01-05,00:00:00,2021,01,05
371,2021-01-06 00:00:00,702.29,2021-01-06,00:00:00,2021,01,06
372,2021-01-07 00:00:00,696.18,2021-01-07,00:00:00,2021,01,07
373,2021-01-08 00:00:00,709.99,2021-01-08,00:00:00,2021,01,08
374,2021-01-09 00:00:00,,2021-01-09,00:00:00,2021,01,09
375,2021-01-10 00:00:00,,2021-01-10,00:00:00,2021,01,10
376,2021-01-11 00:00:00,713.28,2021-01-11,00:00:00,2021,01,11
377,2021-01-12 00:00:00,718.89,2021-01-12,00:00:00,2021,01,12
378,2021-01-13 00:00:00,725.24,2021-01-13,00:00:00,2021,01,13
379,2021-01-14 00:00:00,739.72,2021-01-14,00:00:00,2021,01,14
380,2021-01-15 00:00:00,735.35,2021-01-15,00:00:00,2021,01,15
381,2021-01-16 00:00:00,,2021-01-16,00:00:00,2021,01,16
382,2021-01-17 00:00:00,,2021-01-17,00:00:00,2021,01,17
383,2021-01-18 00:00:00,735.06,2021-01-18,00:00:00,2021,01,18
384,2021-01-19 00:00:00,736.11,2021-01-19,00:00:00,2021,01,19
385,2021-01-20 00:00:00,733.73,2021-01-20,00:00:00,2021,01,20
386,2021-01-21 00:00:00,730.38,2021-01-21,00:00:00,2021,01,21
387,2021-01-22 00:00:00,715.56,2021-01-22,00:00:00,2021,01,22
388,2021-01-23 00:00:00,,2021-01-23,00:00:00,2021,01,23
389,2021-01-24 00:00:00,,2021-01-24,00:00:00,2021,01,24
390,2021-01-25 00:00:00,724.26,2021-01-25,00:00:00,2021,01,25
391,2021-01-26 00:00:00,731.92,2021-01-26,00:00:00,2021,01,26
392,2021-01-27 00:00:00,731.0,2021-01-27,00:00:00,2021,01,27
393,2021-01-28 00:00:00,736.88,2021-01-28,00:00:00,2021,01,28
394,2021-01-29 00:00:00,741.4,2021-01-29,00:00:00,2021,01,29
395,2021-01-30 00:00:00,,2021-01-30,00:00:00,2021,01,30
396,2021-01-31 00:00:00,,2021-01-31,00:00:00,2021,01,31
397,2021-02-01 00:00:00,734.62,2021-02-01,00:00:00,2021,02,01
398,2021-02-02 00:00:00,731.66,2021-02-02,00:00:00,2021,02,02
399,2021-02-03 00:00:00,734.86,2021-02-03,00:00:00,2021,02,03
400,2021-02-04 00:00:00,730.53,2021-02-04,00:00:00,2021,02,04
401,2021-02-05 00:00:00,737.23,2021-02-05,00:00:00,2021,02,05
402,2021-02-06 00:00:00,,2021-02-06,00:00:00,2021,02,06
403,2021-02-07 00:00:00,,2021-02-07,00:00:00,2021,02,07
404,2021-02-08 00:00:00,736.65,2021-02-08,00:00:00,2021,02,08
405,2021-02-09 00:00:00,735.07,2021-02-09,00:00:00,2021,02,09
406,2021-02-10 00:00:00,733.13,2021-02-10,00:00:00,2021,02,10
407,2021-02-11 00:00:00,728.9,2021-02-11,00:00:00,2021,02,11
408,2021-02-12 00:00:00,722.52,2021-02-12,00:00:00,2021,02,12
409,2021-02-13 00:00:00,,2021-02-13,00:00:00,2021,02,13
410,2021-02-14 00:00:00,,2021-02-14,00:00:00,2021,02,14
411,2021-02-15 00:00:00,724.39,2021-02-15,00:00:00,2021,02,15
412,2021-02-16 00:00:00,718.45,2021-02-16,00:00:00,2021,02,16
413,2021-02-17 00:00:00,717.38,2021-02-17,00:00:00,2021,02,17
414,2021-02-18 00:00:00,719.78,2021-02-18,00:00:00,2021,02,18
415,2021-02-19 00:00:00,712.14,2021-02-19,00:00:00,2021,02,19
416,2021-02-20 00:00:00,,2021-02-20,00:00:00,2021,02,20
417,2021-02-21 00:00:00,,2021-02-21,00:00:00,2021,02,21
418,2021-02-22 00:00:00,707.12,2021-02-22,00:00:00,2021,02,22
419,2021-02-23 00:00:00,709.65,2021-02-23,00:00:00,2021,02,23
420,2021-02-24 00:00:00,706.76,2021-02-24,00:00:00,2021,02,24
421,2021-02-25 00:00:00,703.65,2021-02-25,00:00:00,2021,02,25
422,2021-02-26 00:00:00,708.04,2021-02-26,00:00:00,2021,02,26
423,2021-02-27 00:00:00,,2021-02-27,00:00:00,2021,02,27
424,2021-02-28 00:00:00,,2021-02-28,00:00:00,2021,02,28
