,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
1826,2015-01-01 00:00:00,,2015-01-01,00:00:00,2015,01,01
1827,2015-01-02 00:00:00,606.75,2015-01-02,00:00:00,2015,01,02
1828,2015-01-03 00:00:00,,2015-01-03,00:00:00,2015,01,03
1829,2015-01-04 00:00:00,,2015-01-04,00:00:00,2015,01,04
1830,2015-01-05 00:00:00,612.47,2015-01-05,00:00:00,2015,01,05
1831,2015-01-06 00:00:00,616.76,2015-01-06,00:00:00,2015,01,06
1832,2015-01-07 00:00:00,616.09,2015-01-07,00:00:00,2015,01,07
1833,2015-01-08 00:00:00,614.76,2015-01-08,00:00:00,2015,01,08
1834,2015-01-09 00:00:00,613.08,2015-01-09,00:00:00,2015,01,09
1835,2015-01-10 00:00:00,,2015-01-10,00:00:00,2015,01,10
1836,2015-01-11 00:00:00,,2015-01-11,00:00:00,2015,01,11
1837,2015-01-12 00:00:00,614.03,2015-01-12,00:00:00,2015,01,12
1838,2015-01-13 00:00:00,616.52,2015-01-13,00:00:00,2015,01,13
1839,2015-01-14 00:00:00,617.53,2015-01-14,00:00:00,2015,01,14
1840,2015-01-15 00:00:00,625.38,2015-01-15,00:00:00,2015,01,15
1841,2015-01-16 00:00:00,623.67,2015-01-16,00:00:00,2015,01,16
1842,2015-01-17 00:00:00,,2015-01-17,00:00:00,2015,01,17
1843,2015-01-18 00:00:00,,2015-01-18,00:00:00,2015,01,18
1844,2015-01-19 00:00:00,627.01,2015-01-19,00:00:00,2015,01,19
1845,2015-01-20 00:00:00,629.09,2015-01-20,00:00:00,2015,01,20
1846,2015-01-21 00:00:00,627.23,2015-01-21,00:00:00,2015,01,21
1847,2015-01-22 00:00:00,628.44,2015-01-22,00:00:00,2015,01,22
1848,2015-01-23 00:00:00,625.95,2015-01-23,00:00:00,2015,01,23
1849,2015-01-24 00:00:00,,2015-01-24,00:00:00,2015,01,24
1850,2015-01-25 00:00:00,,2015-01-25,00:00:00,2015,01,25
1851,2015-01-26 00:00:00,626.38,2015-01-26,00:00:00,2015,01,26
1852,2015-01-27 00:00:00,625.67,2015-01-27,00:00:00,2015,01,27
1853,2015-01-28 00:00:00,623.37,2015-01-28,00:00:00,2015,01,28
1854,2015-01-29 00:00:00,622.44,2015-01-29,00:00:00,2015,01,29
1855,2015-01-30 00:00:00,626.48,2015-01-30,00:00:00,2015,01,30
1856,2015-01-31 00:00:00,,2015-01-31,00:00:00,2015,01,31
1857,2015-02-01 00:00:00,,2015-02-01,00:00:00,2015,02,01
1858,2015-02-02 00:00:00,632.03,2015-02-02,00:00:00,2015,02,02
1859,2015-02-03 00:00:00,632.19,2015-02-03,00:00:00,2015,02,03
1860,2015-02-04 00:00:00,626.97,2015-02-04,00:00:00,2015,02,04
1861,2015-02-05 00:00:00,627.09,2015-02-05,00:00:00,2015,02,05
1862,2015-02-06 00:00:00,624.8,2015-02-06,00:00:00,2015,02,06
1863,2015-02-07 00:00:00,,2015-02-07,00:00:00,2015,02,07
