,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
0,1990-01-01 00:00:00,,1990-01-01,00:00:00,1990,01,01
1,1990-01-02 00:00:00,297.37,1990-01-02,00:00:00,1990,01,02
2,1990-01-03 00:00:00,297.32,1990-01-03,00:00:00,1990,01,03
3,1990-01-04 00:00:00,297.65,1990-01-04,00:00:00,1990,01,04
4,1990-01-05 00:00:00,297.66,1990-01-05,00:00:00,1990,01,05
5,1990-01-06 00:00:00,,1990-01-06,00:00:00,1990,01,06
6,1990-01-07 00:00:00,,1990-01-07,00:00:00,1990,01,07
7,1990-01-08 00:00:00,298.18,1990-01-08,00:00:00,1990,01,08
8,1990-01-09 00:00:00,297.82,1990-01-09,00:00:00,1990,01,09
9,1990-01-10 00:00:00,298.11,1990-01-10,00:00:00,1990,01,10
10,1990-01-11 00:00:00,297.86,1990-01-11,00:00:00,1990,01,11
11,1990-01-12 00:00:00,297.27,1990-01-12,00:00:00,1990,01,12
12,1990-01-13 00:00:00,,1990-01-13,00:00:00,1990,01,13
13,1990-01-14 00:00:00,,1990-01-14,00:00:00,1990,01,14
14,1990-01-15 00:00:00,297.1,1990-01-15,00:00:00,1990,01,15
15,1990-01-16 00:00:00,293.9,1990-01-16,00:00:00,1990,01,16
16,1990-01-17 00:00:00,293.74,1990-01-17,00:00:00,1990,01,17
17,1990-01-18 00:00:00,294.78,1990-01-18,00:00:00,1990,01,18
18,1990-01-19 00:00:00,296.84,1990-01-19,00:00:00,1990,01,19
19,1990-01-20 00:00:00,,1990-01-20,00:00:00,1990,01,20
20,1990-01-21 00:00:00,,1990-01-21,00:00:00,1990,01,21
21,1990-01-22 00:00:00,296.54,1990-01-22,00:00:00,1990,01,22
22,1990-01-23 00:00:00,296.66,1990-01-23,00:00:00,1990,01,23
23,1990-01-24 00:00:00,296.93,1990-01-24,00:00:00,1990,01,24
24,1990-01-25 00:00:00,297.13,1990-01-25,00:00:00,1990,01,25
25,1990-01-26 00:00:00,296.79,1990-01-26,00:00:00,1990,01,26
26,1990-01-27 00:00:00,,1990-01-27,00:00:00,1990,01,27
27,1990-01-28 00:00:00,,1990-01-28,00:00:00,1990,01,28
28,1990-01-29 00:00:00,296.96,1990-01-29,00:00:00,1990,01,29
29,1990-01-30 00:00:00,296.64,1990-01-30,00:00:00,1990,01,30
30,1990-01-31 00:00:00,295.4,1990-01-31,00:00:00,1990,01,31
31,1990-02-01 00:00:00,295.58,1990-02-01,00:00:00,1990,02,01
32,1990-02-02 00:00:00,295.03,1990-02-02,00:00:00,1990,02,02
33,1990-02-03 00:00:00,,1990-02-03,00:00:00,1990,02,03
34,1990-02-04 00:00:00,,1990-02-04,00:00:00,1990,02,04
35,1990-02-05 00:00:00,295.29,1990-02-05,00:00:00,1990,02,05
36,1990-02-06 00:00:00,294.98,1990-02-06,00:00:00,1990,02,06
37,1990-02-07 00:00:00,294.59,1990-02-07,00:00:00,1990,02,07
38,1990-02-08 00:00:00,293.08,1990-02-08,00:00:00,1990,02,08
39,1990-02-09 00:00:00,290.61,1990-02-09,00:00:00,1990,02,09
40,1990-02-10 00:00:00,,1990-02-10,00:00:00,1990,02,10
41,1990-02-11 00:00:00,,1990-02-11,00:00:00,1990,02,11
42,1990-02-12 00:00:00,287.86,1990-02-12,00:00:00,1990,02,12
43,1990-02-13 00:00:00,282.94,1990-02-13,00:00:00,1990,02,13
44,1990-02-14 00:00:00,280.88,1990-02-14,00:00:00,1990,02,14
45,1990-02-15 00:00:00,285.98,1990-02-15,00:00:00,1990,02,15
46,1990-02-16 00:00:00,288.8,1990-02-16,00:00:00,1990,02,16
47,1990-02-17 00:00:00,,1990-02-17,00:00:00,1990,02,17
48,1990-02-18 00:00:00,,1990-02-18,00:00:00,1990,02,18
49,1990-02-19 00:00:00,293.51,1990-02-19,00:00:00,1990,02,19
50,1990-02-20 00:00:00,294.59,1990-02-20,00:00:00,1990,02,20
51,1990-02-21 00:00:00,298.2,1990-02-21,00:00:00,1990,02,21
52,1990-02-22 00:00:00,298.84,1990-02-22,00:00:00,1990,02,22
53,1990-02-23 00:00:00,294.06,1990-02-23,00:00:00,1990,02,23
54,1990-02-24 00:00:00,,1990-02-24,00:00:00,1990,02,24
55,1990-02-25 00:00:00,,1990-02-25,00:00:00,1990,02,25
56,1990-02-26 00:00:00,293.72,1990-02-26,00:00:00,1990,02,26
57,1990-02-27 00:00:00,295.24,1990-02-27,00:00:00,1990,02,27
58,1990-02-28 00:00:00,295.48,1990-02-28,00:00:00,1990,02,28
59,1990-03-01 00:00:00,295.18,1990-03-01,00:00:00,1990,03,01
60,1990-03-02 00:00:00,294.05,1990-03-02,00:00:00,1990,03,02
61,1990-03-03 00:00:00,,1990-03-03,00:00:00,1990,03,03
62,1990-03-04 00:00:00,,1990-03-04,00:00:00,1990,03,04
63,1990-03-05 00:00:00,294.38,1990-03-05,00:00:00,1990,03,05
64,1990-03-06 00:00:00,294.68,1990-03-06,00:00:00,1990,03,06
65,1990-03-07 00:00:00,294.93,1990-03-07,00:00:00,1990,03,07
66,1990-03-08 00:00:00,294.63,1990-03-08,00:00:00,1990,03,08
67,1990-03-09 00:00:00,294.31,1990-03-09,00:00:00,1990,03,09
68,1990-03-10 00:00:00,,1990-03-10,00:00:00,1990,03,10
69,1990-03-11 00:00:00,,1990-03-11,00:00:00,1990,03,11
70,1990-03-12 00:00:00,295.15,1990-03-12,00:00:00,1990,03,12
71,1990-03-13 00:00:00,295.31,1990-03-13,00:00:00,1990,03,13
72,1990-03-14 00:00:00,295.11,1990-03-14,00:00:00,1990,03,14
73,1990-03-15 00:00:00,294.85,1990-03-15,00:00:00,1990,03,15
74,1990-03-16 00:00:00,294.85,1990-03-16,00:00:00,1990,03,16
75,1990-03-17 00:00:00,,1990-03-17,00:00:00,1990,03,17
76,1990-03-18 00:00:00,,1990-03-18,00:00:00,1990,03,18
77,1990-03-19 00:00:00,295.51,1990-03-19,00:00:00,1990,03,19
78,1990-03-20 00:00:00,295.47,1990-03-20,00:00:00,1990,03,20
79,1990-03-21 00:00:00,297.75,1990-03-21,00:00:00,1990,03,21
80,1990-03-22 00:00:00,299.73,1990-03-22,00:00:00,1990,03,22
81,1990-03-23 00:00:00,300.94,1990-03-23,00:00:00,1990,03,23
82,1990-03-24 00:00:00,,1990-03-24,00:00:00,1990,03,24
83,1990-03-25 00:00:00,,1990-03-25,00:00:00,1990,03,25
84,1990-03-26 00:00:00,301.73,1990-03-26,00:00:00,1990,03,26
85,1990-03-27 00:00:00,300.77,1990-03-27,00:00:00,1990,03,27
86,1990-03-28 00:00:00,301.42,1990-03-28,00:00:00,1990,03,28
87,1990-03-29 00:00:00,298.2,1990-03-29,00:00:00,1990,03,29
88,1990-03-30 00:00:00,297.64,1990-03-30,00:00:00,1990,03,30
89,1990-03-31 00:00:00,,1990-03-31,00:00:00,1990,03,31
90,1990-04-01 00:00:00,,1990-04-01,00:00:00,1990,04,01
91,1990-04-02 00:00:00,296.98,1990-04-02,00:00:00,1990,04,02
92,1990-04-03 00:00:00,296.07,1990-04-03,00:00:00,1990,04,03
93,1990-04-04 00:00:00,296.54,1990-04-04,00:00:00,1990,04,04
94,1990-04-05 00:00:00,296.71,1990-04-05,00:00:00,1990,04,05
95,1990-04-06 00:00:00,296.37,1990-04-06,00:00:00,1990,04,06
96,1990-04-07 00:00:00,,1990-04-07,00:00:00,1990,04,07
97,1990-04-08 00:00:00,,1990-04-08,00:00:00,1990,04,08
98,1990-04-09 00:00:00,296.49,1990-04-09,00:00:00,1990,04,09
99,1990-04-10 00:00:00,295.88,1990-04-10,00:00:00,1990,04,10
100,1990-04-11 00:00:00,295.05,1990-04-11,00:00:00,1990,04,11
101,1990-04-12 00:00:00,294.63,1990-04-12,00:00:00,1990,04,12
102,1990-04-13 00:00:00,,1990-04-13,00:00:00,1990,04,13
103,1990-04-14 00:00:00,,1990-04-14,00:00:00,1990,04,14
104,1990-04-15 00:00:00,,1990-04-15,00:00:00,1990,04,15
105,1990-04-16 00:00:00,295.07,1990-04-16,00:00:00,1990,04,16
106,1990-04-17 00:00:00,295.66,1990-04-17,00:00:00,1990,04,17
107,1990-04-18 00:00:00,295.92,1990-04-18,00:00:00,1990,04,18
108,1990-04-19 00:00:00,296.84,1990-04-19,00:00:00,1990,04,19
109,1990-04-20 00:00:00,297.3,1990-04-20,00:00:00,1990,04,20
110,1990-04-21 00:00:00,,1990-04-21,00:00:00,1990,04,21
