,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
1096,1993-01-01 00:00:00,,1993-01-01,00:00:00,1993,01,01
1097,1993-01-02 00:00:00,,1993-01-02,00:00:00,1993,01,02
1098,1993-01-03 00:00:00,,1993-01-03,00:00:00,1993,01,03
1099,1993-01-04 00:00:00,382.12,1993-01-04,00:00:00,1993,01,04
1100,1993-01-05 00:00:00,383.57,1993-01-05,00:00:00,1993,01,05
1101,1993-01-06 00:00:00,383.64,1993-01-06,00:00:00,1993,01,06
1102,1993-01-07 00:00:00,383.32,1993-01-07,00:00:00,1993,01,07
1103,1993-01-08 00:00:00,383.59,1993-01-08,00:00:00,1993,01,08
1104,1993-01-09 00:00:00,,1993-01-09,00:00:00,1993,01,09
1105,1993-01-10 00:00:00,,1993-01-10,00:00:00,1993,01,10
1106,1993-01-11 00:00:00,384.83,1993-01-11,00:00:00,1993,01,11
1107,1993-01-12 00:00:00,384.08,1993-01-12,00:00:00,1993,01,12
1108,1993-01-13 00:00:00,383.64,1993-01-13,00:00:00,1993,01,13
1109,1993-01-14 00:00:00,384.74,1993-01-14,00:00:00,1993,01,14
1110,1993-01-15 00:00:00,384.35,1993-01-15,00:00:00,1993,01,15
1111,1993-01-16 00:00:00,,1993-01-16,00:00:00,1993,01,16
1112,1993-01-17 00:00:00,,1993-01-17,00:00:00,1993,01,17
1113,1993-01-18 00:00:00,384.24,1993-01-18,00:00:00,1993,01,18
1114,1993-01-19 00:00:00,383.91,1993-01-19,00:00:00,1993,01,19
1115,1993-01-20 00:00:00,383.56,1993-01-20,00:00:00,1993,01,20
1116,1993-01-21 00:00:00,382.97,1993-01-21,00:00:00,1993,01,21
1117,1993-01-22 00:00:00,383.66,1993-01-22,00:00:00,1993,01,22
1118,1993-01-23 00:00:00,,1993-01-23,00:00:00,1993,01,23
1119,1993-01-24 00:00:00,,1993-01-24,00:00:00,1993,01,24
1120,1993-01-25 00:00:00,384.04,1993-01-25,00:00:00,1993,01,25
1121,1993-01-26 00:00:00,383.38,1993-01-26,00:00:00,1993,01,26
1122,1993-01-27 00:00:00,383.93,1993-01-27,00:00:00,1993,01,27
1123,1993-01-28 00:00:00,386.12,1993-01-28,00:00:00,1993,01,28
1124,1993-01-29 00:00:00,384.82,1993-01-29,00:00:00,1993,01,29
1125,1993-01-30 00:00:00,,1993-01-30,00:00:00,1993,01,30
1126,1993-01-31 00:00:00,,1993-01-31,00:00:00,1993,01,31
1127,1993-02-01 00:00:00,384.37,1993-02-01,00:00:00,1993,02,01
1128,1993-02-02 00:00:00,385.02,1993-02-02,00:00:00,1993,02,02
1129,1993-02-03 00:00:00,385.82,1993-02-03,00:00:00,1993,02,03
1130,1993-02-04 00:00:00,387.0,1993-02-04,00:00:00,1993,02,04
1131,1993-02-05 00:00:00,388.0,1993-02-05,00:00:00,1993,02,05
1132,1993-02-06 00:00:00,,1993-02-06,00:00:00,1993,02,06
1133,1993-02-07 00:00:00,,1993-02-07,00:00:00,1993,02,07
1134,1993-02-08 00:00:00,388.89,1993-02-08,00:00:00,1993,02,08
1135,1993-02-09 00:00:00,388.43,1993-02-09,00:00:00,1993,02,09
1136,1993-02-10 00:00:00,388.48,1993-02-10,00:00:00,1993,02,10
1137,1993-02-11 00:00:00,387.53,1993-02-11,00:00:00,1993,02,11
1138,1993-02-12 00:00:00,387.73,1993-02-12,00:00:00,1993,02,12
1139,1993-02-13 00:00:00,,1993-02-13,00:00:00,1993,02,13
1140,1993-02-14 00:00:00,,1993-02-14,00:00:00,1993,02,14
1141,1993-02-15 00:00:00,387.36,1993-02-15,00:00:00,1993,02,15
1142,1993-02-16 00:00:00,387.67,1993-02-16,00:00:00,1993,02,16
1143,1993-02-17 00:00:00,387.65,1993-02-17,00:00:00,1993,02,17
1144,1993-02-18 00:00:00,387.75,1993-02-18,00:00:00,1993,02,18
1145,1993-02-19 00:00:00,388.39,1993-02-19,00:00:00,1993,02,19
1146,1993-02-20 00:00:00,,1993-02-20,00:00:00,1993,02,20
1147,1993-02-21 00:00:00,,1993-02-21,00:00:00,1993,02,21
1148,1993-02-22 00:00:00,388.35,1993-02-22,00:00:00,1993,02,22
1149,1993-02-23 00:00:00,388.86,1993-02-23,00:00:00,1993,02,23
1150,1993-02-24 00:00:00,389.9,1993-02-24,00:00:00,1993,02,24
1151,1993-02-25 00:00:00,390.17,1993-02-25,00:00:00,1993,02,25
1152,1993-02-26 00:00:00,390.84,1993-02-26,00:00:00,1993,02,26
1153,1993-02-27 00:00:00,,1993-02-27,00:00:00,1993,02,27
1154,1993-02-28 00:00:00,,1993-02-28,00:00:00,1993,02,28
1155,1993-03-01 00:00:00,391.31,1993-03-01,00:00:00,1993,03,01
1156,1993-03-02 00:00:00,391.32,1993-03-02,00:00:00,1993,03,02
1157,1993-03-03 00:00:00,391.28,1993-03-03,00:00:00,1993,03,03
1158,1993-03-04 00:00:00,392.28,1993-03-04,00:00:00,1993,03,04
1159,1993-03-05 00:00:00,394.25,1993-03-05,00:00:00,1993,03,05
1160,1993-03-06 00:00:00,,1993-03-06,00:00:00,1993,03,06
1161,1993-03-07 00:00:00,,1993-03-07,00:00:00,1993,03,07
1162,1993-03-08 00:00:00,395.59,1993-03-08,00:00:00,1993,03,08
1163,1993-03-09 00:00:00,398.77,1993-03-09,00:00:00,1993,03,09
1164,1993-03-10 00:00:00,399.37,1993-03-10,00:00:00,1993,03,10
1165,1993-03-11 00:00:00,397.46,1993-03-11,00:00:00,1993,03,11
1166,1993-03-12 00:00:00,395.47,1993-03-12,00:00:00,1993,03,12
1167,1993-03-13 00:00:00,,1993-03-13,00:00:00,1993,03,13
1168,1993-03-14 00:00:00,,1993-03-14,00:00:00,1993,03,14
1169,1993-03-15 00:00:00,396.76,1993-03-15,00:00:00,1993,03,15
1170,1993-03-16 00:00:00,397.87,1993-03-16,00:00:00,1993,03,16
1171,1993-03-17 00:00:00,398.67,1993-03-17,00:00:00,1993,03,17
1172,1993-03-18 00:00:00,399.41,1993-03-18,00:00:00,1993,03,18
1173,1993-03-19 00:00:00,398.64,1993-03-19,00:00:00,1993,03,19
1174,1993-03-20 00:00:00,,1993-03-20,00:00:00,1993,03,20
1175,1993-03-21 00:00:00,,1993-03-21,00:00:00,1993,03,21
1176,1993-03-22 00:00:00,398.61,1993-03-22,00:00:00,1993,03,22
1177,1993-03-23 00:00:00,399.05,1993-03-23,00:00:00,1993,03,23
1178,1993-03-24 00:00:00,399.54,1993-03-24,00:00:00,1993,03,24
1179,1993-03-25 00:00:00,399.67,1993-03-25,00:00:00,1993,03,25
1180,1993-03-26 00:00:00,399.62,1993-03-26,00:00:00,1993,03,26
1181,1993-03-27 00:00:00,,1993-03-27,00:00:00,1993,03,27
1182,1993-03-28 00:00:00,,1993-03-28,00:00:00,1993,03,28
