,Periodo,1.Dólar observado,fecha,hora,year,mes,dia
510,1984-01-01 00:00:00,,1984-01-01,00:00:00,1984,01,01
511,1984-01-02 00:00:00,87.54,1984-01-02,00:00:00,1984,01,02
512,1984-01-03 00:00:00,87.62,1984-01-03,00:00:00,1984,01,03
513,1984-01-04 00:00:00,87.63,1984-01-04,00:00:00,1984,01,04
514,1984-01-05 00:00:00,87.66,1984-01-05,00:00:00,1984,01,05
515,1984-01-06 00:00:00,87.68,1984-01-06,00:00:00,1984,01,06
516,1984-01-07 00:00:00,,1984-01-07,00:00:00,1984,01,07
517,1984-01-08 00:00:00,,1984-01-08,00:00:00,1984,01,08
518,1984-01-09 00:00:00,87.7,1984-01-09,00:00:00,1984,01,09
519,1984-01-10 00:00:00,87.77,1984-01-10,00:00:00,1984,01,10
520,1984-01-11 00:00:00,87.78,1984-01-11,00:00:00,1984,01,11
521,1984-01-12 00:00:00,87.79,1984-01-12,00:00:00,1984,01,12
522,1984-01-13 00:00:00,87.81,1984-01-13,00:00:00,1984,01,13
523,1984-01-14 00:00:00,,1984-01-14,00:00:00,1984,01,14
524,1984-01-15 00:00:00,,1984-01-15,00:00:00,1984,01,15
525,1984-01-16 00:00:00,87.81,1984-01-16,00:00:00,1984,01,16
526,1984-01-17 00:00:00,87.85,1984-01-17,00:00:00,1984,01,17
527,1984-01-18 00:00:00,87.85,1984-01-18,00:00:00,1984,01,18
528,1984-01-19 00:00:00,87.87,1984-01-19,00:00:00,1984,01,19
529,1984-01-20 00:00:00,87.9,1984-01-20,00:00:00,1984,01,20
530,1984-01-21 00:00:00,,1984-01-21,00:00:00,1984,01,21
531,1984-01-22 00:00:00,,1984-01-22,00:00:00,1984,01,22
532,1984-01-23 00:00:00,87.9,1984-01-23,00:00:00,1984,01,23
533,1984-01-24 00:00:00,87.92,1984-01-24,00:00:00,1984,01,24
534,1984-01-25 00:00:00,87.95,1984-01-25,00:00:00,1984,01,25
535,1984-01-26 00:00:00,87.98,1984-01-26,00:00:00,1984,01,26
536,1984-01-27 00:00:00,87.96,1984-01-27,00:00:00,1984,01,27
537,1984-01-28 00:00:00,,1984-01-28,00:00:00,1984,01,28
538,1984-01-29 00:00:00,,1984-01-29,00:00:00,1984,01,29
539,1984-01-30 00:00:00,88.01,1984-01-30,00:00:00,1984,01,30
